learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFR_IN  -0.369372  0.187324  0  1.38485  0.635137  -0.472267  -0.19163  0.107849  0.230277  -0.905467  1.84435  
A-CFR_IN  -0.397281  -0.510867  -0.0279086  1.35694  -1.1632  -3.4828  -3.27679  -1.69049  -1.56808  -4.12002  -0.575637  
BPS-CFR  -0.334244  -0.472765  -0.635137  1.48001  0  0.401358  0.679353  -0.527455  -0.04332  0.0538596  1.29009  
TIPS-CFR  -0.672185  -0.933154  0.472267  3.49934  -0.401358  0  -0.51478  -0.61025  0.157388  0.309622  1.63403  
CSPS-CFR  -0.878189  -1.08423  0.19163  3.29333  -0.679353  0.51478  8.88178e-16  -0.558842  -0.645538  -0.00391828  1.28068  
CFPS-CFR  0.193044  0.0544665  -0.107849  2.0073  0.527455  0.61025  0.558842  0  -0.783251  0.267063  1.14062  
CFPS-CFR_EX+IN  0.0706333  0.114551  -0.230277  1.88489  0.04332  -0.157388  0.645538  0.783251  2.22045e-16  0.0163557  1.34343  
TIPS-CFR_EX+IN  -0.0349626  -0.211626  0.905467  4.13656  -0.0538596  -0.309622  0.00391828  -0.267063  -0.0163557  0  1.03326  
BEHAV-CFR  -1.3636  -1.18534  -1.6626  0.970271  -1.14659  -1.38252  -0.999673  -0.997125  -0.992186  -0.641208  0.372021  
t = 16
CFR  0  0.090793  -0.621337  3.72006  0.280801  -0.506426  -0.527224  0.0582331  0.258406  -0.346573  0.34913  
CFR_EX+IN  -0.090793  4.44089e-16  0.652183  3.62927  0.199073  -0.46513  -0.584013  -0.0214861  0.11518  0.0593854  -0.0867119  
CFR_IN  0.621337  -0.652183  0  4.3414  -0.475903  0.11491  0.0960319  -0.69847  0.218688  0.274764  0.277396  
A-CFR_IN  -3.64067  -3.54987  -4.26201  0.0793956  -0.597862  -1.72113  -1.74193  -0.820429  -0.620256  -1.56128  -1.21096  
BPS-CFR  -0.280801  -0.199073  0.475903  1.09786  0  -0.793236  -0.864006  -0.244832  -0.846193  -0.362252  1.18201  
TIPS-CFR  0.506426  0.46513  -0.11491  2.13392  0.793236  0  0.116105  -0.00691239  0.458034  -0.261691  1.28817  
CSPS-CFR  0.527224  0.584013  -0.0960319  2.15472  0.864006  -0.116105  8.88178e-16  0.276193  1.10402  -0.109356  1.56418  
CFPS-CFR  -0.0582331  0.0214861  0.69847  1.32043  0.244832  0.00691239  -0.276193  0  -0.341995  0.429413  1.99206  
