learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
BPS-CFR  0.99892  1  1  1  -1.14925e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  1  1  1  1.35525e-17  1  1  1  1  1  
CSPS-CFR  1  1  1  1  1  1  1.38778e-17  1  1  1  1  
CFPS-CFR  1  1  1  1  1  1  1  1.49078e-17  1  0.922389  1  
CFPS-CFR_EX+IN  1  1  1  1  1  1  1  1  9.1073e-18  1  1  
TIPS-CFR_EX+IN  0.999649  1  1  1  1  1  1  1  1  1.51788e-17  1  
BEHAV-CFR  1  1  1  0.217286  1  1  1  1  1  1  2.96394e-17  
t = 18
CFR  -1.82146e-17  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.99896  -1.74218e-17  1  1  0.999102  1  1  1  1  1  1  
CFR_IN  1  1  2.1684e-18  1  1  1  1  1  1  0.93508  1  
A-CFR_IN  1  1  1  -6.93889e-18  1  1  1  1  1  0.91341  0.15174  
BPS-CFR  0.998929  1  1  1  1.95156e-17  1  1  1  1  1  1  
TIPS-CFR  1  1  1  1  1  4.25007e-17  1  1  1  1  1  
CSPS-CFR  1  1  1  1  1  1  2.33103e-18  1  1  1  1  
CFPS-CFR  1  1  1  1  1  1  1  1.01915e-17  1  0.922389  1  
CFPS-CFR_EX+IN  1  1  1  1  1  1  1  1  6.93889e-18  1  1  
TIPS-CFR_EX+IN  0.999655  1  1  1  1  1  1  1  1  2.60209e-18  1  
BEHAV-CFR  1  1  1  0.241704  1  1  1  1  1  1  1.85128e-17  
t = 19
CFR  -5.20417e-18  1  1  1  1  1  1  1  1  1  1  
CFR_EX+IN  0.999018  -1.0842e-17  1  1  0.999355  1  1  1  1  1  1  
CFR_IN  1  1  2.46114e-17  1  1  1  1  1  1  0.93508  1  
A-CFR_IN  1  1  1  1.38778e-17  1  1  1  1  1  0.91341  0.155255  
BPS-CFR  0.998938  1  1  1  9.1073e-18  1  1  1  1  1  1  
TIPS-CFR  1  1  1  1  1  -1.38778e-17  1  1  1  1  1  
CSPS-CFR  1  1  1  1  1  1  -4.55365e-18  1  1  1  1  
