learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
A-CFR_IN  0.0421286  0.00257529  0.000438683  5.6205e-16  0.0206624  0.00307588  0.00307588  -0.0160743  0.328179  -0.0285698  
BPS-CFR  0.0246523  -0.0266964  0.0202382  -0.0234729  4.92661e-16  0.00814165  0.00814165  -0.00183641  0.424479  0.113287  
TIPS-CFR  0.0133341  -0.0125106  0.0379139  -0.00442666  -0.00804346  6.45317e-16  5.6205e-16  -0.00162268  0.424479  -0.0376356  
IPS-CFR  0.0133341  -0.0125106  0.0379139  -0.00442666  -0.00804346  5.6205e-16  5.6205e-16  -0.00162268  0.424479  -0.0376356  
PI  0.0224734  0.0265296  0.0259061  0.0161612  0.0130027  0.00417255  0.00417255  -6.10623e-16  -6.00214e-16  -0.0125  
greed_punisher  -0.36558  -0.0675658  -0.217708  -0.285369  -0.26875  -0.26875  -0.26875  -6.00214e-16  -7.97973e-16  -0.358333  
FP  0.00584052  0.0158305  0.00584052  0.0158305  -0.113287  0.0345487  0.0345487  0.0377604  0.322917  -1.38778e-16  
t = 77
CFR  -4.85723e-17  0.0304337  0.00104063  0.0223022  -0.0264282  -0.0110253  -0.0110253  -0.0390644  0.398425  -0.00144028  
A-CFR  0.00593942  -2.77556e-16  -0.0120695  0.0002885  0.0147566  -0.0130295  -0.0130295  0.0139954  0.0520833  -0.00173905  
CFR_IN  -0.00104063  0.0276322  5.30825e-16  0.017937  -0.0232936  -0.0207117  -0.0207117  -0.0111883  0.289583  -0.00144028  
A-CFR_IN  0.0085345  -0.000361674  0.00264654  6.38378e-16  0.0109102  -0.00865279  -0.00865279  -0.0510019  0.328318  -0.00173905  
BPS-CFR  0.0279629  -0.016041  0.023647  -0.0115045  5.13478e-16  0.0141574  0.0141574  0.0370431  0.424479  0.0749504  
TIPS-CFR  0.0181182  0.00517866  0.0351053  0.00675288  -0.0135419  4.71845e-16  1.13104e-15  -0.0158576  0.424479  -0.0740009  
IPS-CFR  0.0181182  0.00517866  0.0351053  0.00675288  -0.0135419  -3.46945e-17  4.996e-16  -0.0158576  0.424479  -0.0740009  
PI  0.0333409  -0.00886543  0.00532796  0.0378716  -0.0259563  0.0128006  0.0128006  2.22045e-16  -0.666146  0.0447917  
greed_punisher  -0.364829  -0.0708333  -0.217708  -0.285537  -0.26875  -0.26875  -0.26875  1.09714  -4.33681e-16  -0.358333  
FP  0.00549248  -0.0040494  0.00549248  -0.0040494  -0.0749504  0.0730979  0.0730979  0.00416667  0.322917  4.16334e-17  
t = 78
CFR  -4.85723e-17  0.0315987  0.00111564  0.0318404  -0.0222227  -0.00820365  -0.00820365  -0.0221263  0.398463  0.011619  
A-CFR  -0.00127049  -1.31839e-16  -0.00724913  0.00204581  0.00765639  -0.0081769  -0.0081769  -0.0117783  -0.01875  0.0128769  
CFR_IN  -0.00111564  0.0205668  5.89806e-16  0.0247448  -0.0232849  -0.0137694  -0.0137694  -0.00729873  0.289583  0.011619  
A-CFR_IN  -0.000725089  -0.00196347  -0.0111941  5.34295e-16  0.00773291  0.0107011  0.0107011  0.00239385  0.328457  0.0128769  
BPS-CFR  0.0257049  -0.00550499  0.0256845  -0.00499747  4.78784e-16  0.0196726  0.0196726  -0.0148365  0.424479  0.08895  
TIPS-CFR  0.0190956  0.000742263  0.0324327  -0.0127037  -0.0177875  5.20417e-16  8.18789e-16  -0.0138691  0.424479  -0.0884813  
IPS-CFR  0.0190956  0.000742263  0.0324327  -0.0127037  -0.0177875  1.73472e-16  5.75928e-16  -0.0138691  0.424479  -0.0884813  
PI  0.0144125  0.0150263  0.00863395  -0.0110679  0.0126215  0.0131925  0.0131925  -4.57967e-16  2.22045e-16  -0.0145833  
greed_punisher  -0.364078  -0.0625  -0.217708  -0.285713  -0.26875  -0.26875  -0.26875  2.22045e-16  -6.10623e-16  -0.358333  
FP  -0.00159649  -0.0146188  -0.00159649  -0.0146188  -0.08895  0.0873265  0.0873265  -0.003125  0.322917  4.16334e-17  
t = 79
CFR  -1.31839e-16  0.0321775  0.00125895  0.0316353  -0.0169212  -0.00130426  -0.00130426  -0.0286642  0.366541  0.0125  
A-CFR  -0.0105229  -3.19189e-16  -0.0271979  0.000565168  0.0391691  0.0185276  0.0185276  -0.0190361  -0.01875  0.00825627  
CFR_IN  -0.00125895  0.041284  4.30211e-16  0.0142718  -0.0252044  0.0127686  0.0127686  -0.0225345  0.289583  0.0125  
A-CFR_IN  -0.00793691  -3.47905e-05  -0.00300559  6.73073e-16  0.0427317  0.0511628  0.0511628  -0.0237276  0.328596  0.00825627  
BPS-CFR  0.0221716  -0.0386462  0.0300436  -0.0423371  5.55112e-16  0.0237716  0.0237716  -0.00697413  0.424479  0.0475369  
TIPS-CFR  0.0137934  -0.0226712  0.00777361  -0.0538402  -0.0199542  4.02456e-16  6.38378e-16  -0.0136186  0.424479  -0.0883335  
IPS-CFR  0.0137934  -0.0226712  0.00777361  -0.0538402  -0.0199542  2.498e-16  4.09395e-16  -0.0136186  0.424479  -0.0883335  
PI  0.0191018  0.0200003  0.0201814  0.0274617  0.00445042  0.0146055  0.0146055  3.33067e-16  -0.417057  0.0229167  
greed_punisher  -0.354993  -0.0625  -0.217708  -0.2859  -0.26875  -0.26875  -0.26875  0.452083  -4.57967e-16  -0.358333  
FP  -0.00291795  -0.00466017  -0.00291795  -0.00466017  -0.0475369  0.100787  0.100787  0.194792  0.322917  4.16334e-17  
t = 80
CFR  2.08167e-17  0.0238302  0.00151407  0.0206397  -0.0133795  -0.00330374  -0.00330374  -0.00092688  0.366691  0.0125  
A-CFR  -0.00758096  -3.33067e-16  -0.019141  -0.00586261  0.05986  0.0660551  0.0660551  -0.0164203  -0.01875  0.0249101  
CFR_IN  -0.00151407  0.0291748  4.30211e-16  -0.00266916  -0.0204557  0.0348937  0.0348937  -0.00156374  0.289583  0.0125  
A-CFR_IN  -0.00323149  0.00695479  0.0129601  6.03684e-16  0.0616854  0.0654823  0.0654823  -0.0066204  0.328735  0.0249101  
BPS-CFR  0.022106  -0.0614304  0.0280404  -0.063589  2.94903e-16  0.0253397  0.0253397  -0.0101132  0.424479  0.015633  
TIPS-CFR  0.0152064  -0.069757  -0.0159984  -0.069636  -0.0200394  5.48173e-16  7.35523e-16  0.00579564  0.424479  -0.0422859  
IPS-CFR  0.0152064  -0.069757  -0.0159984  -0.069636  -0.0200394  1.70003e-16  4.19803e-16  0.00579564  0.424479  -0.0422859  
PI  0.0141527  0.0153171  0.00101126  0.00672799  0.0107154  -0.0072267  -0.0072267  -6.17562e-16  -7.97973e-16  -0.15625  
greed_punisher  -0.356495  -0.0625  -0.217708  -0.286098  -0.26875  -0.26875  -0.26875  -7.97973e-16  -6.17562e-16  -0.358333  
FP  -0.00291795  -0.0148398  -0.00291795  -0.0148398  -0.019415  0.0549404  0.0549404  0.13125  0.322917  1.72605e-16  
t = 81
CFR  -6.59195e-17  0.00686716  -0.000889591  0.00530183  0.0220392  -0.0017129  -0.0017129  0.00796361  0.39835  0.0125  
A-CFR  0.00566597  -6.93889e-17  -0.0109025  -0.00720881  0.0591716  0.0695622  0.0695622  -0.00843492  -0.01875  0.0270402  
CFR_IN  0.000889591  0.0190236  5.20417e-16  -0.0155703  0.0116709  0.0624109  0.0624109  -0.0225757  0.289583  0.0125  
A-CFR_IN  0.00540617  0.0077936  0.0233809  4.16334e-16  0.0599256  0.0541006  0.0541006  -0.00981454  0.328876  0.0270402  
BPS-CFR  -0.0120382  -0.0628582  -0.0055419  -0.0637386  3.81639e-16  0.0300652  0.0300652  -0.0186187  0.424479  0.0227934  
TIPS-CFR  0.0158103  -0.0758121  -0.043754  -0.0581622  -0.0215696  5.6552e-16  1.38431e-15  -0.0134272  0.424479  -0.0173606  
IPS-CFR  0.0158103  -0.0758121  -0.043754  -0.0581622  -0.0215696  -5.44703e-16  3.43475e-16  -0.0134272  0.424479  -0.0173606  
PI  -0.0042091  0.00913094  0.0222652  0.015361  0.0195286  0.0151923  0.0151923  2.08167e-16  -0.696354  0.0791667  
greed_punisher  -0.366328  -0.0625  -0.217708  -0.28631  -0.26875  -0.26875  -0.26875  0.818229  -6.00214e-16  -0.358333  
FP  -0.00291795  -0.0163394  -0.00291795  -0.0163394  -0.0221488  0.0262093  0.0262093  -0.0385417  0.322917  1.72605e-16  
t = 82
CFR  3.46945e-18  0.030379  -0.00160496  -0.00324693  0.038534  -0.00443596  -0.00443596  -0.0126219  0.398388  0.03125  
A-CFR  -0.0139222  6.93889e-18  -0.0106096  -0.00690084  0.0458989  0.0452178  0.0452178  -0.00249337  -0.01875  0.00766253  
CFR_IN  0.00160496  0.0149123  4.54498e-16  0.0188745  0.0311308  0.0608132  0.0608132  -0.0235177  0.289583  0.03125  
A-CFR_IN  0.013163  0.00706788  -0.0131941  4.92661e-16  0.0459095  0.0421457  0.0421457  -0.00203057  0.328994  0.00766253  
BPS-CFR  -0.0302017  -0.0487676  -0.0224891  -0.0487796  3.43475e-16  0.0336461  0.0336461  -0.0180599  0.424479  0.0133458  
TIPS-CFR  0.0195575  -0.0509803  -0.0442144  -0.0457984  -0.0226586  3.64292e-16  1.14839e-15  -0.0083782  0.424479  0.0243154  
IPS-CFR  0.0195575  -0.0509803  -0.0442144  -0.0457984  -0.0226586  -2.28983e-16  4.78784e-16  -0.0083782  0.424479  0.0243154  
PI  0.0165443  0.0179086  0.0161848  0.00538857  0.0147987  0.010222  0.010222  -6.00214e-16  -5.55112e-17  -0.285417  
greed_punisher  -0.365577  -0.0625  -0.217708  -0.286458  -0.26875  -0.26875  -0.26875  -5.55112e-17  -7.35523e-16  -0.358333  
FP  -0.0154179  -0.000855051  -0.0154179  -0.000855051  -0.013448  -0.0177581  -0.0177581  0.189583  0.322917  -8.76035e-17  
t = 83
CFR  -1.56125e-17  0.0318119  -0.000974178  0.0189792  0.0509159  0.022759  0.022759  -0.0234616  0.398425  0.0478409  
A-CFR  -0.0155336  -1.11022e-16  -0.0239953  -0.00304521  0.0380811  0.0287726  0.0287726  0.0805431  -0.01875  0.0138608  
CFR_IN  0.000974178  0.023737  5.55112e-16  0.0419523  0.0403036  0.0535374  0.0535374  0.00578399  0.289583  0.0478409  
A-CFR_IN  -0.00572669  0.00306152  -0.0380295  3.26128e-16  0.038298  0.0309038  0.0309038  -0.0380646  0.329061  0.0138608  
BPS-CFR  -0.0432692  -0.040282  -0.027479  -0.0404848  2.60209e-16  0.0346019  0.0346019  0.0023615  0.424479  0.0489134  
TIPS-CFR  -0.00698167  -0.0336328  -0.0378354  -0.0339293  -0.0218797  4.02456e-16  1.12063e-15  -0.006147  0.424479  0.0648493  
IPS-CFR  -0.00698167  -0.0336328  -0.0378354  -0.0339293  -0.0218797  -2.91434e-16  3.43475e-16  -0.006147  0.424479  0.0648493  
PI  0.0226193  -0.051923  -0.014767  0.0394374  -0.000180755  0.00112719  0.00112719  -1.94289e-16  -0.324479  0.125  
greed_punisher  -0.364828  -0.0625  -0.217708  -0.286458  -0.26875  -0.26875  -0.26875  0.734635  -5.86337e-16  -0.358333  
FP  -0.0280052  -0.00497532  -0.0280052  -0.00497532  -0.0439569  -0.0635653  -0.0635653  -0.0708333  0.322917  -8.76035e-17  
t = 84
CFR  -1.56125e-17  0.0263917  -0.000644787  0.0260455  0.052551  0.0323906  0.0323906  -0.0177283  0.398463  0.0737326  
A-CFR  -0.0130546  -1.04083e-16  -0.0561169  -0.00209105  0.0277929  0.0170139  0.0170139  -0.0414472  -0.01875  0.0224202  
CFR_IN  0.000644787  0.0545941  5.34295e-16  0.0565003  0.0418778  0.0481534  0.0481534  -0.0205842  0.289583  0.0737326  
A-CFR_IN  -0.0140201  0.00209105  -0.0547936  3.95517e-16  0.0279851  0.0182716  0.0182716  0.032157  0.329127  0.0224202  
BPS-CFR  -0.0449138  -0.0288276  -0.0244002  -0.0289435  3.22659e-16  0.0447263  0.0447263  -0.0193455  0.424479  0.000868038  
TIPS-CFR  -0.0166094  -0.0209244  -0.0343949  -0.0196311  -0.0239452  4.0766e-16  2.00534e-15  -0.016476  0.424479  0.0598253  
IPS-CFR  -0.0166094  -0.0209244  -0.0343949  -0.0196311  -0.0239452  -1.42508e-15  2.94903e-16  -0.016476  0.424479  0.0598253  
PI  0.0173483  0.0382133  0.0223177  -0.00998236  0.0192197  0.0203572  0.0203572  -7.35523e-16  -4.57967e-16  0.0354167  
greed_punisher  -0.36408  -0.0625  -0.217708  -0.286458  -0.26875  -0.26875  -0.26875  -4.57967e-16  -7.97973e-16  -0.358333  
FP  -0.0516505  -0.0128028  -0.0516505  -0.0128028  -0.00800083  -0.0507371  -0.0507371  0.059375  0.322917  -1.60462e-16  
t = 85
CFR  -1.04083e-17  0.0374555  8.53458e-05  0.0378872  0.058366  0.0402474  0.0402474  -0.0224035  0.366541  0.0845788  
A-CFR  -0.0288477  -1.66533e-16  -0.0833572  -0.00352151  0.0203664  0.00248355  0.00248355  -0.0357274  -0.01875  0.0379694  
CFR_IN  -8.53458e-05  0.0995751  5.6552e-16  0.0472339  0.0570948  0.0488207  0.0488207  -0.00884616  0.289583  0.0845788  
A-CFR_IN  -0.029534  0.00352151  -0.0440344  4.09395e-16  0.0206518  0.0137568  0.0137568  -0.00936922  0.329191  0.0379694  
BPS-CFR  -0.0566912  -0.0203664  -0.0417919  -0.0206518  4.16334e-16  -0.0066698  -0.0066698  -0.0120169  0.424479  0.0674138  
TIPS-CFR  -0.0244808  -0.00484809  -0.040819  -0.0148868  0.0351789  1.56125e-16  -3.37924e-15  -0.00549446  0.424479  0.0668771  
IPS-CFR  -0.0244808  -0.00484809  -0.040819  -0.0148868  0.0351789  3.90139e-15  1.93422e-16  -0.00549446  0.424479  0.0668771  
PI  0.0169566  0.0324435  0.00876115  0.007692  0.0121371  0.00119407  0.00119407  2.22045e-16  -0.610937  -0.0604167  
greed_punisher  -0.354998  -0.0625  -0.217708  -0.286458  -0.26875  -0.26875  -0.26875  1.07188  -4.33681e-16  -0.358333  
FP  -0.0624968  -0.0282754  -0.0624968  -0.0282754  -0.061162  -0.0598054  -0.0598054  0.0950521  0.322917  -3.81639e-17  
t = 86
CFR  3.1225e-17  0.054755  0.000253644  0.0480051  0.0552782  0.0265448  0.0265448  -0.0149721  0.366691  0.0744514  
A-CFR  -0.046031  -6.93889e-17  -0.0529214  -0.00402795  0.0244256  0.00095883  0.00095883  -0.0109707  -0.01875  0.0484969  
CFR_IN  -0.000253644  0.0659866  5.08274e-16  0.0250165  0.0695675  0.0390937  0.0390937  -0.00133437  0.289583  0.0744514  
A-CFR_IN  -0.0393206  0.00402795  -0.0236522  6.17562e-16  0.0260565  0.0124599  0.0124599  -0.0330442  0.329254  0.0484969  
BPS-CFR  -0.0558959  -0.0244256  -0.05435  -0.0260565  3.64292e-16  -0.0720198  -0.0720198  0.0075311  0.424479  0.086836  
TIPS-CFR  -0.0111304  -0.00343439  -0.0329262  -0.0137684  0.0971331  2.87964e-16  -1.08386e-14  -0.0163353  0.436154  0.0299379  
IPS-CFR  -0.0111304  -0.00343439  -0.0329262  -0.0137684  0.0971331  1.13243e-14  2.81025e-16  -0.0163353  0.436154  0.0299379  
PI  0.0176944  0.0113119  -0.000376565  0.0302412  -0.00553781  0.0156283  0.0156283  -5.86337e-16  2.08167e-16  0.129167  
greed_punisher  -0.356494  -0.0625  -0.217708  -0.286458  -0.26875  -0.274705  -0.274705  2.08167e-16  -6.10623e-16  -0.439583  
FP  -0.0523693  -0.0381445  -0.0523693  -0.0381445  -0.076886  -0.023404  -0.023404  -0.13125  0.392708  -3.81639e-17  
t = 87
CFR  6.93889e-18  0.0550536  0.000442931  0.0495298  0.0491713  0.0318727  0.0318727  -0.00905716  0.398351  0.0700171  
A-CFR  -0.0438348  -8.32667e-17  -0.0238741  -0.00211439  0.0316017  0.00143864  0.00143864  -0.0228529  -0.0092735  0.0416312  
CFR_IN  -0.000442931  0.02931  5.53377e-16  -0.0126452  0.0746117  0.0370301  0.0370301  -0.0364322  0.289583  0.0700171  
A-CFR_IN  -0.0374016  0.00211439  0.00984158  4.4062e-16  0.0326433  0.0118711  0.0118711  0.00224693  0.329316  0.0416312  
BPS-CFR  -0.0514588  -0.0316017  -0.060024  -0.0326433  2.97939e-16  -0.103531  -0.103531  -0.0202829  0.426596  0.118422  
TIPS-CFR  -0.0182629  -0.00416314  -0.0328416  -0.013383  0.116205  5.48173e-16  2.79637e-15  -0.00821841  0.450334  0.0377943  
IPS-CFR  -0.0182629  -0.00416314  -0.0328416  -0.013383  0.116205  -1.6584e-15  5.20417e-16  -0.00821841  0.450334  0.0377943  
PI  0.011725  0.0237336  0.0303955  -0.00342637  0.0265336  0.00860824  0.00860824  2.77556e-17  -0.397526  0.0729167  
greed_punisher  -0.366322  -0.0775045  -0.217708  -0.286458  -0.27001  -0.281779  -0.281779  0.423437  -4.57967e-16  -0.372917  
FP  -0.0484589  -0.0411192  -0.0484589  -0.0411192  -0.0980575  -0.0347365  -0.0347365  -0.0625  0.315625  -3.81639e-17  
t = 88
CFR  -6.93889e-18  0.049609  0.000697901  0.047905  0.0455846  0.0346092  0.0346092  -0.0107908  0.398388  0.0736245  
A-CFR  -0.03887  -9.71445e-17  -0.00470278  0.000705198  0.0358182  0.00270031  0.00270031  -0.0294702  0.0314114  0.0451935  
CFR_IN  -0.000697901  0.00306616  6.05418e-16  -0.0297325  0.0612129  0.0302168  0.0302168  -0.0100438  0.289583  0.0736245  
A-CFR_IN  -0.0354998  -0.000705198  0.0245438  3.88578e-16  0.0367827  0.011303  0.011303  -0.00741323  0.329378  0.0451935  
BPS-CFR  -0.0491422  -0.0358182  -0.0474126  -0.0367827  6.50521e-17  -0.0955766  -0.0955766  0.0164205  0.446522  0.0467063  
TIPS-CFR  -0.0238688  -0.0056977  -0.0269778  -0.0130575  0.100137  4.996e-16  3.39312e-15  -0.00867907  0.461213  0.0020236  
IPS-CFR  -0.0238688  -0.0056977  -0.0269778  -0.0130575  0.100137  -2.4078e-15  4.71845e-16  -0.00867907  0.461213  0.0020236  
PI  0.0142117  0.0265847  0.00587347  0.00842078  -0.0102556  0.0111745  0.0111745  -7.97973e-16  -7.35523e-16  -0.0645833  
greed_punisher  -0.365573  -0.0854387  -0.217708  -0.286458  -0.281529  -0.28769  -0.28769  -7.35523e-16  -6.17562e-16  -0.372917  
FP  -0.0571168  -0.0447632  -0.0571168  -0.0447632  -0.0371446  0.00411607  0.00411607  0.08125  0.315625  -3.81639e-17  
t = 89
CFR  -2.60209e-17  0.014952  0.00108929  0.0189198  0.0346063  0.030495  0.030495  -0.0179008  0.398425  0.0642334  
A-CFR  -0.00991634  6.93889e-17  0.0131172  0.000845028  0.0398256  0.00414323  0.00414323  0.0673281  0.0375383  0.047647  
CFR_IN  -0.00108929  -0.0196479  5.23886e-16  -0.0361736  0.0472571  0.00575477  0.00575477  -0.0130036  0.289583  0.0642334  
A-CFR_IN  -0.0121474  -0.000845028  0.0306717  3.88578e-16  0.040061  0.0107091  0.0107091  -0.0281291  0.32944  0.047647  
BPS-CFR  -0.0373838  -0.0398256  -0.0330504  -0.040061  1.73472e-16  -0.0642319  -0.0642319  -0.00895795  0.305965  -0.0223318  
TIPS-CFR  -0.0209372  -0.00745435  -0.00226265  -0.0127641  0.0724119  5.10009e-16  5.00641e-15  -0.0115031  0.476389  -0.0238797  
IPS-CFR  -0.0209372  -0.00745435  -0.00226265  -0.0127641  0.0724119  -3.97599e-15  5.13478e-16  -0.0115031  0.476389  -0.0238797  
PI  0.0174367  -0.047578  0.012616  0.0259197  0.0119347  0.0138299  0.0138299  1.66533e-16  -0.655208  0.0354167  
greed_punisher  -0.364827  -0.0961608  -0.217708  -0.286458  -0.23378  -0.295609  -0.295609  0.822396  -6.00214e-16  -0.372917  
FP  -0.0479864  -0.0471076  -0.0479864  -0.0471076  0.0025994  0.0258714  0.0258714  0.0145833  0.315625  3.46945e-18  
t = 90
CFR  -2.08167e-17  -0.0124511  0.0035377  -0.0105657  0.01624  0.0258688  0.0258688  0.0129297  0.398463  0.0697791  
A-CFR  0.0102919  -2.77556e-17  0.0158942  0.000800135  0.043289  0.00332821  0.00332821  -0.0590911  0.0637593  0.0064202  
CFR_IN  -0.0035377  -0.0218594  4.96131e-16  -0.0397336  0.0320716  -0.0176432  -0.0176432  -0.00501596  0.289583  0.0697791  
A-CFR_IN  0.0101971  -0.000800135  0.0329937  4.85723e-16  0.0435803  0.0100307  0.0100307  -0.0265561  0.329502  0.0064202  
BPS-CFR  -0.0174744  -0.043289  -0.0190156  -0.0435803  2.22045e-16  -0.0389244  -0.0389244  -0.00574726  0.308974  -0.055169  
TIPS-CFR  -0.017743  -0.00760454  0.020216  -0.0124727  0.0541682  5.06539e-16  7.21645e-16  0.020063  0.476823  -0.0185949  
IPS-CFR  -0.017743  -0.00760454  0.020216  -0.0124727  0.0541682  1.56125e-16  4.71845e-16  0.020063  0.476823  -0.0185949  
PI  -0.0133106  0.0528424  0.00727593  0.0189645  0.00791214  -0.0204  -0.0204  -4.33681e-16  2.77556e-17  0.00416667  
greed_punisher  -0.364081  -0.11281  -0.217708  -0.286458  -0.235448  -0.295833  -0.295833  2.77556e-17  -7.35523e-16  -0.372917  
FP  -0.0567019  -0.0084468  -0.0567019  -0.0084468  0.0357247  0.0202832  0.0202832  -0.0125  0.315625  6.93889e-18  
t = 91
CFR  -6.59195e-17  -0.0273938  0.0108832  -0.0261107  -0.0083032  0.00483077  0.00483077  -0.0144004  0.369081  0.0579844  
A-CFR  0.0221939  4.16334e-17  0.0153371  -0.00117486  0.0448568  0.00355799  0.00355799  -0.0481673  0.0606789  0.00832216  
CFR_IN  -0.0108832  -0.0203197  5.37764e-16  -0.0376064  0.00447587  -0.0339393  -0.0339393  -0.00603174  0.289583  0.0579844  
A-CFR_IN  0.0221217  0.00114953  0.0311008  4.56232e-16  0.0410854  0.00863755  0.00863755  0.0011477  0.329564  0.00832216  
BPS-CFR  0.0085201  -0.0448568  0.00518987  -0.0417973  2.70617e-16  -0.00551183  -0.00551183  -0.00955756  0.438166  -0.051133  
TIPS-CFR  0.00156007  -0.00883313  0.0351657  -0.0116023  0.0286727  3.26128e-16  6.97359e-16  -0.0215391  0.476823  -0.0146958  
IPS-CFR  0.00156007  -0.00883313  0.0351657  -0.0116023  0.0286727  -5.55112e-17  3.33067e-16  -0.0215391  0.476823  -0.0146958  
PI  0.0143027  0.0421668  0.00288481  -0.000699005  0.00804323  0.0217263  0.0217263  -5.55112e-17  -0.230729  0.1  
greed_punisher  -0.357947  -0.126131  -0.217708  -0.286458  -0.40905  -0.295833  -0.295833  0.535417  -5.86337e-16  -0.372917  
FP  -0.044898  -0.00971478  -0.044898  -0.00971478  0.0365789  0.0160617  0.0160617  -0.0895833  0.315625  -9.71445e-17  
t = 92
CFR  9.36751e-17  -0.0395528  0.0228525  -0.0354625  -0.0256985  -0.0169122  -0.0169122  -0.0217189  0.303521  0.0366187  
A-CFR  0.0331177  5.72459e-17  0.017728  -0.000190116  0.0404601  0.00242139  0.00242139  -0.0256559  0.148585  0.0106681  
CFR_IN  -0.0228525  -0.0218498  5.93275e-16  -0.0370696  -0.0264309  -0.0383321  -0.0383321  -0.00824719  0.289583  0.0366187  
A-CFR_IN  0.0308837  0.000209175  0.0309119  2.01228e-16  0.0358193  0.00555054  0.00555054  -0.0250546  0.329627  0.0106681  
BPS-CFR  0.0261882  -0.0414162  0.0321842  -0.037445  3.1225e-16  0.0195314  0.0195314  -0.00159047  0.440625  -0.0457436  
TIPS-CFR  0.0212562  -0.00806604  0.0390364  -0.00970894  0.00822178  4.11129e-16  6.14092e-16  -0.015295  0.476823  -0.0122116  
IPS-CFR  0.0212562  -0.00806604  0.0390364  -0.00970894  0.00822178  -9.54098e-17  4.25007e-16  -0.015295  0.476823  -0.0122116  
PI  0.0180651  0.0217953  0.00922617  0.0245076  -0.00134387  0.0158001  0.0158001  -6.10623e-16  -4.33681e-16  0.0177083  
greed_punisher  -0.327007  -0.155979  -0.217708  -0.286458  -0.410417  -0.295833  -0.295833  -4.33681e-16  -7.97973e-16  -0.372917  
FP  -0.0288065  -0.0112788  -0.0288065  -0.0112788  0.0356988  0.0132073  0.0132073  0.0166667  0.315625  -2.35922e-16  
t = 93
CFR  1.09288e-16  -0.041114  0.0293115  -0.037978  -0.0299511  -0.0370902  -0.0370902  -0.0209365  0.336959  0.0439256  
A-CFR  0.0346248  1.89085e-16  0.0154697  0.000188101  0.0335734  0.00119302  0.00119302  -0.0162414  0.163542  -1.04083e-17  
CFR_IN  -0.0293115  -0.0180507  6.45317e-16  -0.0365871  -0.0394035  -0.0447794  -0.0447794  -0.015161  0.289583  0.0439256  
A-CFR_IN  0.0338911  -0.000165148  0.0310217  2.91434e-16  0.0292373  0.00546366  0.00546366  -0.0277567  0.32969  -1.38778e-17  
BPS-CFR  0.0305213  -0.0354142  0.043681  -0.0315236  1.94289e-16  0.0441326  0.0441326  -0.0305747  0.440625  -0.0835672  
TIPS-CFR  0.0390552  -0.00714476  0.0451791  -0.0108732  -0.0199862  1.66533e-16  3.85109e-16  0.000532717  0.476823  -0.00820612  
IPS-CFR  0.0390552  -0.00714476  0.0451791  -0.0108732  -0.0199862  2.08167e-16  3.53884e-16  0.000532717  0.476823  -0.00820612  
PI  0.0125973  0.0150644  0.00387997  0.0202535  0.0244458  -0.00284381  -0.00284381  2.22045e-16  -0.473437  0.0895833  
greed_punisher  -0.340283  -0.159375  -0.217708  -0.286458  -0.410417  -0.295833  -0.295833  0.797266  -4.33681e-16  -0.372917  
FP  -0.0387192  -1.04083e-17  -0.0387192  6.66134e-16  0.0784661  0.00869026  0.00869026  -0.075  0.315625  -2.35922e-16  
t = 94
CFR  2.30718e-16  -0.0293882  0.029251  -0.0246296  -0.0353393  -0.0423499  -0.0423499  0.0107699  0.337451  0.00320502  
A-CFR  0.0222915  1.14492e-16  0.0114347  0.000222846  0.0209589  -0.00106632  -0.00106632  -0.0147105  0.164071  0.000757896  
CFR_IN  -0.0272926  -0.0123639  4.63171e-16  -0.0266874  -0.0422278  -0.0498436  -0.0498436  -0.00554278  0.289583  0.00320502  
A-CFR_IN  0.0204744  -0.000168543  0.0211878  2.01228e-16  0.0172504  0.00472207  0.00472207  0.00612547  0.329753  0.000757896  
BPS-CFR  0.0358011  -0.0234543  0.0453696  -0.0201353  2.35922e-16  0.047319  0.047319  -0.011089  0.440625  -0.0743034  
TIPS-CFR  0.0434766  -0.00522853  0.0498436  -0.0110077  -0.0330976  2.93168e-16  -1.77636e-15  -0.0218703  0.476823  -0.00422621  
IPS-CFR  0.0434766  -0.00522853  0.0498436  -0.0110077  -0.0330976  2.24126e-15  2.46331e-16  -0.0218703  0.476823  -0.00422621  
PI  -0.0195284  0.0178169  0.0014366  -0.0116371  0.00765092  0.0205058  0.0205058  -4.57967e-16  2.22045e-16  -0.08125  
greed_punisher  -0.340504  -0.159587  -0.217708  -0.286458  -0.410417  -0.295833  -0.295833  2.22045e-16  -6.10623e-16  -0.404167  
FP  0.00210742  -0.000757896  0.00210742  -0.000757896  0.073917  0.00422621  0.00422621  0.134375  0.328125  -2.35922e-16  
t = 95
CFR  1.30104e-16  -0.0175758  0.024693  -0.0125103  -0.040681  -0.0465807  -0.0465807  -0.0236306  0.412488  -0.0263341  
A-CFR  0.0115028  7.24247e-17  0.0150319  -0.00356839  0.0104392  -0.00203911  -0.00203911  -0.0139747  0.165094  0.00167562  
CFR_IN  -0.0222138  -0.0148311  3.62557e-16  -0.017565  -0.0435607  -0.048545  -0.048545  -0.00926682  0.289583  -0.0263341  
