learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
TIPS-CFR  0.134717  0.32874  0.10758  0.436825  0.103228  6.93889e-18  -0.0949369  0.000969843  0.203218  0.0676266  0.0135312  
CSPS-CFR  0.170187  0.254239  0.149095  0.49494  0.142865  -0.00132301  0  0.00368958  0.172257  -0.0156259  0.0256927  
CFPS-CFR  0.121467  0.2952  0.0938369  0.464338  0.0953151  -0.000696837  -0.140208  4.77049e-18  0.172767  0.0127354  0.0126516  
CFPS-CFR_EX+IN  0.0219815  0.038851  0.0609664  0.49516  0.016267  0.013455  -0.0956072  0.028203  6.93889e-18  -0.051001  -0.000950076  
TIPS-CFR_EX+IN  0.0873159  0.14365  0.0579055  0.497319  0.0839419  0.0124442  -0.0692093  0.0244573  0.0616022  -1.73472e-18  -0.000493668  
BEHAV-CFR  0.176939  0.338858  0.135626  0.461766  0.222251  -0.0134164  -0.089151  -0.0425294  0.186335  -0.0139285  -2.08167e-17  
BR  0.695887  0.679485  0.763128  0.783119  0.640549  0.657505  0.744853  0.683808  0.703489  0.556108  0.78237  
t = 12
CFR  1.38778e-17  -0.0160019  -0.111424  0.263571  -0.0714571  -0.0118846  -0.0732682  0.0263294  -0.0570598  -0.0572372  0.0824011  
CFR_EX+IN  -0.00538083  1.04083e-17  -0.067951  0.282325  -0.0446393  -0.0223207  -0.0492566  0.0135848  -0.0164687  -0.089256  0.0689084  
CFR_IN  0.167694  0.0719895  -6.93889e-18  0.273061  0.15597  0.0013981  -0.0721341  0.0161442  -0.0289435  0.0535452  -0.0140696  
A-CFR_IN  0.0452612  -0.0702881  -0.0887804  0  -0.0929811  0.030113  0.0647234  -0.152314  -0.0531662  -0.00967178  0.402477  
BPS-CFR  0.0480109  0.0186415  -0.0580556  0.281225  3.46945e-18  -0.030019  -0.0664146  0.0169999  -0.0207398  0.0340508  0.0896156  
TIPS-CFR  0.144325  0.0926053  0.0737192  0.314583  0.153053  1.38778e-17  0.0178365  0.0198638  -0.0214812  0.0715992  -0.0271741  
CSPS-CFR  0.154186  0.0481589  0.0588847  0.311506  0.156018  -0.0070936  1.38778e-17  0.0493081  0.0253423  0.0526758  -0.0671598  
CFPS-CFR  0.124717  0.0987473  0.0684153  0.307495  0.142672  -0.0300929  -0.0180774  0  -0.0233724  0.0555565  -0.0290295  
CFPS-CFR_EX+IN  0.0724959  0.0437372  0.0310703  0.304634  0.0106137  -0.0272989  -0.04825  0.00793033  1.38778e-17  -0.0141369  0.0774728  
TIPS-CFR_EX+IN  0.119728  -0.0166588  0.0281273  0.308493  0.149662  -0.0240348  -0.0320476  0.0160638  0.0463576  1.38778e-17  0.0794307  
BEHAV-CFR  0.142865  0.11069  0.0322416  0.318296  0.140522  -0.0572817  0.0654073  0.028136  -0.00175825  0.0903322  6.93889e-18  
BR  0.595051  0.655953  0.781663  0.896748  0.640446  0.661414  0.68444  0.651878  0.689587  0.519533  0.829447  
t = 13
CFR  -2.60209e-18  -0.0736554  0.00194117  0.328613  -0.0416359  -0.112617  -0.0386644  -0.067316  -0.042991  0.0140226  0.191383  
CFR_EX+IN  0.0421889  0  0.026965  0.316168  0.0890217  -0.11611  -0.0259451  -0.0470044  -0.0173631  -0.0344668  0.166593  
CFR_IN  0.2482  -0.0825645  -1.04083e-17  0.316079  0.168953  -0.0915733  -0.00660394  0.00381134  -0.0972824  -0.0478401  0.0962283  
A-CFR_IN  0.0521564  -0.160344  0.111116  5.55112e-17  -0.111152  -0.10002  0.138289  -0.102265  0.205968  0.00175395  0.331038  
BPS-CFR  0.049184  -0.0425105  0.0896143  0.363135  1.38778e-17  -0.104741  -0.0181098  -0.07006  1.12229e-05  0.0983568  0.180126  
TIPS-CFR  0.212275  -0.0399655  0.144272  0.35655  0.196382  0  0.0907027  0.0548871  0.00417817  0.00107505  0.153664  
CSPS-CFR  0.208059  -0.0271463  0.124551  0.352286  0.170721  -0.0402923  0  0.0288818  -0.000316558  0.0192198  -0.00340776  
CFPS-CFR  0.177942  -0.0493492  0.132551  0.345578  0.19852  -0.0446457  0.0476089  0  -0.013327  -0.0218571  0.151501  
