learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR_EX+IN  0.158331  0.144633  0.022593  2.23005  -0.0440337  -0.0663718  -0.0158061  -0.06771  0  0.00489761  -0.0730978  
TIPS-CFR_EX+IN  0.164286  0.15201  0.156703  2.23005  -0.031231  -0.0235591  -0.0154531  -0.0177527  0.0121596  -9.71445e-17  -0.0619555  
BEHAV-CFR  0.238539  0.219628  0.207501  2.23005  0.139079  -0.0523164  -0.0711864  0.0220372  0.106977  0.214391  0  
BR  0.976741  1.09248  1.35128  2.29343  1.38104  1.30146  1.25287  1.33586  1.11632  1.22147  2.20816  
t = 9
CFR  2.77556e-17  -0.000408516  -0.0611228  2.23333  -0.252432  -0.0893198  -0.307841  -0.128473  -0.0524058  -0.325599  -0.202074  
CFR_EX+IN  0.010948  0  -0.0477741  2.23333  -0.215118  -0.0750062  -0.306036  -0.121817  -0.0588376  -0.316068  -0.212642  
CFR_IN  0.0536897  -0.0361662  5.55112e-17  2.23333  -0.0287625  -0.0929441  -0.274123  -0.137376  -0.171102  -0.17527  -0.0141341  
A-CFR_IN  0.0196808  0.0306348  0.304832  0  0.185733  0.456613  0.523488  0.342376  0.22477  0.199523  -0.170731  
BPS-CFR  0.0909385  0.0890894  0.0844335  2.23333  1.66533e-16  -0.0835383  -0.17741  -0.0962441  -0.00995193  -0.0674181  -0.0826754  
TIPS-CFR  0.119375  0.126552  0.105801  2.23333  0.210552  -5.55112e-17  0.0199132  -0.00428328  -0.0638795  0.278911  0.0911342  
CSPS-CFR  0.142499  0.240106  0.0989782  2.23333  0.056363  -0.0560285  0  -0.0771368  -0.00590918  0.111293  -0.0467558  
CFPS-CFR  0.119859  0.124876  0.135114  2.23333  0.21105  0.0362209  0.00487775  0  -0.0639622  0.279549  -0.109195  
CFPS-CFR_EX+IN  0.117413  0.121732  0.0932322  2.23333  0.0888161  -0.0259373  -0.124951  -0.0535089  6.93889e-17  -0.00698027  -0.041796  
TIPS-CFR_EX+IN  0.111788  0.123941  0.116779  2.23333  0.0862574  -0.0500841  -0.124958  -0.0628421  -0.00536092  1.11022e-16  -0.0155594  
BEHAV-CFR  0.0921673  0.321676  0.101927  2.23333  0.274005  -0.192409  0.0851304  -0.188838  0.00132152  0.407835  1.11022e-16  
BR  1.07359  1.13848  1.62799  2.3  1.44102  1.5936  1.4707  1.54839  1.23457  1.44236  2.19818  
t = 10
CFR  5.55112e-17  0.00543342  -0.0154007  1.85517  -0.105433  0.0608723  -0.041654  0.103067  -0.1373  -0.0967691  0.239759  
CFR_EX+IN  0.00967441  5.55112e-17  -0.0113322  1.85517  -0.0698793  0.0564012  -0.0377657  0.095235  -0.106722  -0.0751661  0.283039  
CFR_IN  0.00993443  0.122035  0  1.85517  0.0682851  -0.00192378  0.00206217  0.0392224  0.249424  0.0297869  0.400998  
A-CFR_IN  0.098941  0.152403  0.321916  0  0.402817  0.432461  0.448052  0.432036  0.348045  0.546954  -0.0341853  
BPS-CFR  0.0890937  0.152704  0.084945  1.85517  -5.55112e-17  -0.0685522  0.00508937  -0.0299977  -0.0360453  -0.0253132  0.305955  
TIPS-CFR  0.212157  0.308624  0.127489  1.85517  0.0635798  0  0.00798332  0.0309695  0.229369  0.0260455  0.293882  
CSPS-CFR  0.296395  0.33802  0.103057  1.85517  0.00282073  0.0268298  -6.93889e-17  0.0323034  -0.109163  -0.0568536  0.211674  
CFPS-CFR  0.21221  0.284759  0.168622  1.85517  0.0542309  -0.0330759  -0.0228693  1.66533e-16  0.22559  0.0212677  0.181764  
CFPS-CFR_EX+IN  0.125904  0.206371  0.116362  1.85517  0.0276665  -0.0537817  0.000381984  -0.0183405  -1.11022e-16  -0.00663856  0.313413  
TIPS-CFR_EX+IN  0.130133  0.206538  0.106759  1.85517  0.0172023  -0.022407  -0.0010609  -0.0154708  -0.0116684  -8.32667e-17  0.344993  
BEHAV-CFR  0.321838  0.393852  -0.0229939  1.85517  0.0439605  -0.0581708  -0.0173249  0.0475991  0.116142  -0.00349402  2.77556e-17  
BR  1.18434  1.20352  1.68665  2.18293  1.52801  1.51336  1.59026  1.52711  1.45128  1.41436  2.03859  
t = 11
CFR  -5.55112e-17  -0.0241488  0.035635  1.76667  0.193378  -0.0316938  0.0568149  0.156937  0.221834  0.0813136  0.108278  
CFR_EX+IN  -0.00960899  5.55112e-17  0.033288  1.76667  0.178986  -0.0405617  0.0493371  0.152566  0.254721  0.0610414  0.110069  
CFR_IN  0.0827012  0.101841  -1.38778e-17  1.76667  0.19418  -0.06705  -0.0225382  0.17985  0.318865  0.203951  0.144321  
A-CFR_IN  0.283539  0.202155  0.248626  0  0.507931  0.173067  0.696394  0.282045  0.554603  0.607693  -0.247249  
BPS-CFR  0.196603  0.114666  0.0542865  1.76667  1.73472e-17  -0.039772  0.0469362  0.0597903  0.00648756  -0.00670146  0.0933668  
TIPS-CFR  0.344449  0.270926  0.0784461  1.76667  0.0997973  0  -0.0172399  0.0700536  0.267055  0.106221  0.143052  
CSPS-CFR  0.350042  0.251326  0.0931123  1.76667  -0.0678548  0.0471479  -1.38778e-16  0.0872734  0.00134205  -0.0442466  0.0457232  
CFPS-CFR  0.355788  0.242769  0.110598  1.76667  0.0869949  -0.038284  -0.00815385  5.55112e-17  0.255672  0.072232  0.136282  
CFPS-CFR_EX+IN  0.243334  0.168177  0.102245  1.76667  -0.00723141  -0.0289981  0.0601326  0.0580797  -5.55112e-17  -0.0181684  0.085115  
TIPS-CFR_EX+IN  0.234078  0.16767  0.0730562  1.76667  -0.0120791  0.0125131  0.06426  0.103642  0.00633784  1.249e-16  0.0875924  
BEHAV-CFR  0.44586  0.402909  0.0351348  1.76667  -0.00618003  -0.0240398  0.0805108  -0.0920889  0.141681  -0.0611762  -2.77556e-17  
BR  1.26752  1.3219  1.64382  2.2  1.38283  1.60156  1.63716  1.46089  1.73669  1.71358  1.54414  
t = 12
CFR  0  -0.0552356  -0.0386156  1.99398  0.0567703  -0.0575279  0.13348  -0.055108  0.106968  0.43496  -0.0415184  
CFR_EX+IN  0.0253563  -5.55112e-17  -0.038239  1.99398  0.0516388  -0.0734631  0.141112  -0.0613217  0.083908  0.438703  -0.0313881  
CFR_IN  0.142382  0.0299922  -5.55112e-17  1.99398  0.0193577  -0.137271  0.00137614  -0.0434344  -0.0625283  0.374503  0.00303932  
A-CFR_IN  0.361894  0.373962  0.136169  -1.11022e-16  0.0612074  -0.0863145  0.45202  0.0955436  0.190767  0.559891  -0.2473  
BPS-CFR  0.153706  -0.00926764  0.0712865  1.99332  0  0.0803397  0.0695484  0.0642981  0.0971009  0.0336717  -0.022315  
TIPS-CFR  0.287535  0.0413746  0.368573  1.99332  0.0258114  -5.55112e-17  -0.0975401  0.122573  0.0790098  0.287232  0.0699458  
CSPS-CFR  0.283474  0.0284829  0.310236  1.99332  -0.0758475  -0.00573035  0  0.108091  -0.00859795  -0.128468  0.017288  
