learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
A-CFR_IN  -0.00211521  2.08167e-17  -0.00410913  5.20417e-16  0.0125  0.0125  0.0125  0.842965  0.32661  -0.0237264  
BPS-CFR  0.00146734  0.0234825  0.000914264  0.0167182  5.75928e-16  5.75928e-16  5.75928e-16  0.846158  0.328811  -0.017114  
TIPS-CFR  0.00140519  0.0234825  0.00120403  0.0167182  5.75928e-16  5.75928e-16  5.75928e-16  0.848029  0.330111  -0.016528  
IPS-CFR  0.00140519  0.0234825  0.00120403  0.0167182  5.75928e-16  5.75928e-16  5.75928e-16  0.848029  0.330111  -0.016528  
PI  0.154433  0.143861  0.149125  0.145931  0.140076  0.139418  0.139418  2.77556e-17  -0.627344  0.154167  
greed_punisher  -0.124212  -0.226486  -0.0377283  -0.0839959  -0.18125  -0.18125  -0.18125  1.09323  -4.57967e-16  -0.182292  
FP  -0.00837678  0.00981046  -0.00788615  0.0175703  7.56339e-16  7.56339e-16  7.56339e-16  0.69375  0.363021  -1.38778e-16  
BR  0.154433  0.143861  0.149125  0.145931  0.140076  0.139418  0.139418  1.09323  0.510026  0.154167  
t = 72
CFR  -1.66533e-16  0.0146987  8.74301e-16  0.0144732  7.56339e-16  7.56339e-16  7.56339e-16  0.211306  0.484363  -0.00526306  
A-CFR  -0.000855325  -1.38778e-16  -0.00251022  6.38378e-16  0.0125  0.0125  0.0125  0.213617  0.48683  -0.00831415  
CFR_IN  -1.38778e-16  0.0146987  6.93889e-16  0.0144732  5.75928e-16  5.75928e-16  5.75928e-16  0.211306  0.484363  -0.00526306  
A-CFR_IN  -0.000855325  6.245e-17  -0.00251022  6.17562e-16  0.0125  0.0125  0.0125  0.213617  0.48683  -0.00831415  
BPS-CFR  0.00147965  0.0131225  0.00119066  0.00648879  5.75928e-16  5.75928e-16  5.75928e-16  0.211217  0.484308  -0.00741412  
TIPS-CFR  0.0014129  0.0131225  0.00134229  0.00648879  5.75928e-16  5.75928e-16  5.75928e-16  0.211259  0.483216  -0.00673759  
IPS-CFR  0.0014129  0.0131225  0.00134229  0.00648879  5.75928e-16  5.75928e-16  5.75928e-16  0.211259  0.483216  -0.00673759  
PI  0.151932  0.121391  0.146952  0.128117  0.140076  0.139418  0.139418  -7.97973e-16  -0.610937  0.154167  
greed_punisher  -0.112961  -0.217094  -0.0386564  -0.0694317  -0.18125  -0.18125  -0.18125  0.535417  -6.17562e-16  -0.182292  
FP  -0.0108771  -0.00258495  -0.0100586  0.00365746  7.56339e-16  7.56339e-16  7.56339e-16  0.307292  0.391667  -1.38778e-16  
BR  0.151932  0.137307  0.146952  0.135626  0.140076  0.139418  0.139418  0.535417  0.561458  0.154167  
t = 73
CFR  0  0.00210595  7.07767e-16  0.00722131  7.56339e-16  7.56339e-16  7.56339e-16  0.553388  0.261592  0.00951179  
A-CFR  0.000819827  -2.35922e-16  -0.00102889  6.38378e-16  0.0132466  0.0125  0.0125  0.555518  0.261796  0.00853401  
CFR_IN  -1.249e-16  0.00210595  4.92661e-16  0.00722131  5.75928e-16  5.75928e-16  5.75928e-16  0.553388  0.261592  0.00951179  
A-CFR_IN  0.000819827  -3.46945e-17  -0.00102889  5.13478e-16  0.0132466  0.0125  0.0125  0.555518  0.261796  0.00853401  
BPS-CFR  0.0017796  -0.00129915  0.00166527  -0.00103783  5.75928e-16  0.000401194  0.000401194  0.553307  0.262659  0.00754014  
TIPS-CFR  0.00169534  -0.00129915  0.00172622  -0.000922608  5.75928e-16  5.75928e-16  5.75928e-16  0.553364  0.263621  0.0075896  
IPS-CFR  0.00169534  -0.00129915  0.00172622  -0.000922608  5.75928e-16  5.75928e-16  5.75928e-16  0.553364  0.263621  0.0075896  
PI  0.149958  0.139899  0.145163  0.137078  0.140076  0.139418  0.139418  1.66533e-16  -0.666667  0.154167  
greed_punisher  -0.104077  -0.193153  -0.0394161  -0.0580585  -0.18125  -0.18125  -0.18125  0.818229  -6.00214e-16  -0.182292  
FP  -0.0128512  -0.0180593  -0.0118483  -0.00757431  7.56339e-16  7.56339e-16  7.56339e-16  0.523438  0.234896  -1.38778e-16  
BR  0.149958  0.14263  0.145163  0.137078  0.140076  0.139418  0.139418  0.818229  0.423438  0.154167  
t = 74
CFR  -1.59595e-16  0.0031902  7.77156e-16  0.00826123  -0.000708002  -0.00103554  -0.00103554  0.251519  0.433538  0.017919  
A-CFR  0.00339254  -2.42861e-16  0.000671994  5.82867e-16  0.0154347  0.0114645  0.0114645  0.249802  0.436651  0.0191243  
CFR_IN  1.38778e-17  0.0031902  5.55112e-16  0.00826123  -0.000708002  -0.00103554  -0.00103554  0.251519  0.433538  0.017919  
A-CFR_IN  0.00339254  4.85723e-17  0.000671994  5.13478e-16  0.0154347  0.0114645  0.0114645  0.249802  0.436651  0.0191243  
BPS-CFR  0.0024515  -0.00157414  0.00247092  0.00287175  6.38378e-16  0.000345569  0.000345569  0.252782  0.433484  0.0159386  
TIPS-CFR  0.00237688  -0.00157414  0.00247053  0.00291563  -0.000708002  5.68989e-16  4.85723e-16  0.251582  0.43228  0.0163719  
IPS-CFR  0.00237688  -0.00157414  0.00247053  0.00291563  -0.000708002  5.68989e-16  4.85723e-16  0.251582  0.43228  0.0163719  
PI  0.148251  0.140428  0.143577  0.13347  0.139368  0.138382  0.138382  -4.33681e-16  -0.666146  0.154167  
greed_punisher  -0.0963967  -0.312441  -0.0400871  -0.0618139  -0.179834  -0.179179  -0.179179  0.446354  -7.35523e-16  -0.182292  
FP  -0.0104228  0.0138022  -0.0134343  -0.0106831  -0.000708002  -0.00103554  -0.00103554  0.272917  0.359375  -1.38778e-16  
BR  0.148251  0.140428  0.143577  0.13347  0.139368  0.138382  0.138382  0.446354  0.535417  0.154167  
t = 75
CFR  -1.38778e-17  0.00422579  7.77156e-16  0.00616926  -0.00162004  -0.00195196  -0.00195196  0.598179  0.276381  0.0206709  
A-CFR  0.00471352  -2.28983e-16  0.00293023  6.38378e-16  0.0172446  0.0123805  0.0123805  0.594625  0.273271  0.0203669  
CFR_IN  2.77556e-17  0.00422579  5.55112e-16  0.00616926  -0.00162004  -0.00195196  -0.00195196  0.598179  0.276381  0.0206709  
A-CFR_IN  0.00471352  3.1225e-16  0.00293023  6.245e-16  0.0172446  0.0123805  0.0123805  0.594625  0.273271  0.0203669  
BPS-CFR  0.00393086  -0.00127068  0.00415885  0.00351775  4.85723e-16  0.000235419  0.000235419  0.59759  0.277251  0.0187839  
TIPS-CFR  0.00376608  -0.00129209  0.00407295  0.00355666  -0.00050172  5.68989e-16  4.85723e-16  0.598172  0.278686  0.0184198  
IPS-CFR  0.00376608  -0.00129209  0.00407295  0.00355666  -0.00050172  5.68989e-16  4.85723e-16  0.598172  0.278686  0.0184198  
PI  0.146679  0.137293  0.142093  0.125888  0.138456  0.137466  0.137466  -5.55112e-17  -0.655208  0.154167  
greed_punisher  -0.0893218  -0.304437  -0.0407136  -0.0670316  -0.17801  -0.177346  -0.177346  0.797266  -5.86337e-16  -0.182292  
FP  -0.011995  0.00795933  -0.0149177  0.0155831  -0.00162004  -0.00195196  -0.00195196  0.457422  0.241667  -1.38778e-16  
BR  0.146679  0.137293  0.142093  0.126757  0.138456  0.137466  0.137466  0.797266  0.452083  0.154167  
t = 76
CFR  0  0.00519934  8.32667e-16  0.0047211  -0.00238692  -0.00273199  -0.00273199  0.190103  0.439218  0.0241225  
A-CFR  0.00557402  -3.05311e-16  0.00591064  6.8695e-16  0.0197234  0.0160063  0.0160063  0.194509  0.442096  0.0237723  
CFR_IN  5.55112e-17  0.00519934  6.03684e-16  0.0047211  -0.00238692  -0.00273199  -0.00273199  0.190103  0.439218  0.0241225  
A-CFR_IN  0.00557402  -2.77556e-17  0.00591064  5.6205e-16  0.0197234  0.0160063  0.0160063  0.194509  0.442096  0.0237723  
BPS-CFR  0.00598702  -0.000202779  0.00600385  0.00455071  4.92661e-16  0.000162189  0.000162189  0.189934  0.439167  0.0224007  
TIPS-CFR  0.00596201  -0.000222761  0.0059154  0.00457097  -0.000320678  6.45317e-16  5.6205e-16  0.189991  0.438047  0.0223299  
IPS-CFR  0.00596201  -0.000222761  0.0059154  0.00457097  -0.000320678  6.45317e-16  5.6205e-16  0.189991  0.438047  0.0223299  
PI  0.145155  0.13381  0.140642  0.127103  0.137689  0.136686  0.136686  -6.10623e-16  -0.691667  0.154167  
greed_punisher  -0.0824639  -0.297186  -0.0413263  -0.274855  -0.176476  -0.175786  -0.175786  0.734635  -7.97973e-16  -0.182292  
FP  -0.0135189  0.00507159  -0.0163692  0.00610083  -0.00238692  -0.00273199  -0.00273199  0.269271  0.371875  -1.38778e-16  
BR  0.145155  0.13381  0.140642  0.127103  0.137689  0.136686  0.136686  0.734635  0.535417  0.154167  
t = 77
CFR  -4.85723e-17  0.00326453  7.14706e-16  0.00409284  -0.00305102  -0.00301373  -0.00301373  0.702459  0.284619  -0.000851258  
A-CFR  0.00660955  -2.77556e-16  0.00709938  7.21645e-16  0.0205218  0.0184472  0.0184472  0.70618  0.280691  0.00135468  
CFR_IN  -1.21431e-16  0.00326453  5.30825e-16  0.00409284  -0.00305102  -0.00301373  -0.00301373  0.702459  0.284619  -0.000851258  
A-CFR_IN  0.00660955  -1.52656e-16  0.00709938  6.38378e-16  0.0205218  0.0184472  0.0184472  0.70618  0.280691  0.00135468  
BPS-CFR  0.00525939  -0.00158237  0.00534784  0.00631457  5.13478e-16  0.000808869  0.000808869  0.703866  0.285297  -0.00166478  
TIPS-CFR  0.00523663  -0.00139587  0.00520002  0.00632467  -0.000482724  4.71845e-16  4.996e-16  0.702519  0.287019  -0.00169436  
IPS-CFR  0.00523663  -0.00139587  0.00520002  0.00632467  -0.000482724  4.71845e-16  4.996e-16  0.702519  0.287019  -0.00169436  
PI  0.143609  0.127334  0.139161  0.129138  0.141051  0.135983  0.135983  2.22045e-16  -0.696354  0.183333  
greed_punisher  -0.0755048  -0.277347  -0.0419515  -0.251414  -0.180331  -0.17437  -0.17437  0.970833  -4.33681e-16  -0.10625  
FP  -0.0150654  0.00213139  -0.0178496  0.00663156  -0.00515065  -0.00344043  -0.00344043  0.661458  0.271354  4.16334e-17  
BR  0.143609  0.127334  0.139161  0.129138  0.141051  0.135983  0.135983  0.970833  0.446354  0.208333  
t = 78
CFR  -4.85723e-17  0.00153681  8.04912e-16  0.0014542  -0.00336719  -0.00489893  -0.00489893  0.342882  0.417961  0.00300572  
A-CFR  0.0063266  -1.31839e-16  0.0071992  6.80012e-16  0.0203611  0.0179257  0.0179257  0.341077  0.426449  0.00570221  
CFR_IN  -9.36751e-17  0.00153681  5.89806e-16  0.0014542  -0.00336719  -0.00489893  -0.00489893  0.342882  0.417961  0.00300572  
A-CFR_IN  0.0063266  -5.55112e-17  0.0071992  5.34295e-16  0.0203611  0.0179257  0.0179257  0.341077  0.426449  0.00570221  
BPS-CFR  0.00450421  -0.00022799  0.00467638  0.00620945  4.78784e-16  0.00055099  0.00055099  0.343458  0.421185  0.00217973  
TIPS-CFR  0.00448286  -0.000115268  0.00445234  0.00621095  -0.000402044  5.20417e-16  5.75928e-16  0.342926  0.419149  0.00217021  
IPS-CFR  0.00448286  -0.000115268  0.00445234  0.00621095  -0.000402044  5.20417e-16  5.75928e-16  0.342926  0.419149  0.00217021  
PI  0.141966  0.120969  0.137587  0.12898  0.146614  0.135534  0.135534  -4.57967e-16  -0.473437  0.208333  
greed_punisher  -0.0681143  -0.259952  -0.0426175  -0.229244  -0.18507  -0.169098  -0.169098  0.510026  -6.10623e-16  -0.170833  
FP  -0.0167077  -0.000624614  -0.0167357  0.000722466  -0.00870369  -0.006212  -0.006212  0.383073  0.347396  4.16334e-17  
BR  0.141966  0.120969  0.137587  0.12898  0.149571  0.135534  0.135534  0.510026  0.734635  0.208333  
t = 79
CFR  -1.31839e-16  0.00031284  6.31439e-16  -0.00496026  -0.00348018  -0.00414379  -0.00414379  0.795572  0.33628  0.00849218  
A-CFR  0.00636147  -3.19189e-16  0.0079739  7.84095e-16  0.0203823  0.0164728  0.0164728  0.789554  0.334473  0.0119059  
CFR_IN  -1.14492e-16  0.00031284  4.30211e-16  -0.00496026  -0.00348018  -0.00414379  -0.00414379  0.795572  0.33628  0.00849218  
A-CFR_IN  0.00636147  0  0.0079739  6.73073e-16  0.0203823  0.0164728  0.0164728  0.789554  0.334473  0.0119059  
BPS-CFR  0.00368861  0.000899771  0.00397112  0.00261752  5.55112e-16  0.000648565  0.000648565  0.792618  0.336368  0.00761746  
TIPS-CFR  0.00366797  0.000963132  0.00363743  0.00259887  -0.000380551  4.02456e-16  4.09395e-16  0.79528  0.33751  0.00764547  
IPS-CFR  0.00366797  0.000963132  0.00363743  0.00259887  -0.000380551  4.02456e-16  4.09395e-16  0.79528  0.33751  0.00764547  
PI  0.140134  0.114855  0.135833  0.124263  0.162773  0.13866  0.13866  3.33067e-16  -0.627344  0.208333  
greed_punisher  -0.0598672  -0.245907  -0.0433614  -0.207274  -0.1741  -0.170383  -0.170383  1.07188  -4.57967e-16  -0.170833  
FP  -0.0185404  -0.00295103  -0.0184893  -0.00855305  -0.0132327  -0.00997626  -0.00997626  0.629948  0.363021  4.16334e-17  
BR  0.140134  0.115723  0.135833  0.124263  0.162773  0.141824  0.141824  1.07187  0.510026  0.208333  
t = 80
CFR  2.08167e-17  -0.00103707  6.62664e-16  -0.0099369  -0.00304583  -0.00456759  -0.00456759  0.222815  0.482873  -0.0236453  
A-CFR  0.00428964  -3.33067e-16  0.00729477  8.67362e-16  0.0193372  0.0157279  0.0157279  0.225045  0.485666  -0.0179681  
CFR_IN  8.32667e-17  -0.00103707  4.30211e-16  -0.0099369  -0.00304583  -0.00456759  -0.00456759  0.222815  0.482873  -0.0236453  
A-CFR_IN  0.00428964  -2.63678e-16  0.00729477  6.03684e-16  0.0193372  0.0157279  0.0157279  0.225045  0.485666  -0.0179681  
BPS-CFR  0.00277012  0.00172073  0.00321717  -0.00207197  2.94903e-16  0.000410009  0.000410009  0.22273  0.482823  -0.0224649  
TIPS-CFR  0.00274943  0.00176482  0.0027052  -0.00207407  -0.000703061  5.48173e-16  4.44089e-16  0.222768  0.481736  -0.022617  
IPS-CFR  0.00274943  0.00176482  0.0027052  -0.00207407  -0.000703061  5.27356e-16  4.19803e-16  0.222768  0.481736  -0.022617  
PI  0.137964  0.115291  0.133769  0.117607  0.174555  0.150039  0.150039  -6.17562e-16  -0.610937  0.135417  
greed_punisher  -0.0501025  -0.282986  -0.0442412  -0.18532  -0.174827  -0.158771  -0.158771  0.561458  -6.17562e-16  -0.0625  
FP  -0.0207104  -0.00552029  -0.0205537  -0.018824  -0.0172911  -0.0141763  -0.0141763  0.314583  0.391667  1.72605e-16  
BR  0.141421  0.115291  0.133769  0.117607  0.178849  0.150039  0.150039  0.561458  0.561458  0.2875  
t = 81
CFR  -6.59195e-17  -0.00122575  -1.80411e-16  -0.0075345  -0.00343369  -0.00573924  -0.00573924  0.532037  0.267508  -0.0176144  
A-CFR  0.00151121  -6.93889e-17  0.00635552  6.38378e-16  0.0184408  0.0145095  0.0145095  0.535929  0.265099  -0.0138967  
CFR_IN  6.93889e-17  -0.00122575  5.20417e-16  -0.0075345  -0.00343369  -0.00573924  -0.00573924  0.532037  0.267508  -0.0176144  
A-CFR_IN  0.00151121  4.16334e-17  0.00635552  4.16334e-16  0.0184408  0.0145095  0.0145095  0.535929  0.265099  -0.0138967  
BPS-CFR  0.00135908  0.00228966  0.00183007  -0.00204091  3.81639e-16  0.000231139  0.000231139  0.533658  0.268067  -0.0175285  
TIPS-CFR  0.00136537  0.00231666  0.00149329  -0.00203538  -0.000382458  5.6552e-16  3.60822e-16  0.532054  0.269178  -0.0177065  
IPS-CFR  0.00136537  0.00231666  0.00149329  -0.00203538  -0.000382458  5.6552e-16  3.43475e-16  0.532054  0.269178  -0.0177065  
PI  0.156321  0.115684  0.137164  0.114953  0.193439  0.16479  0.16479  2.08167e-16  -0.666667  0.2875  
greed_punisher  -0.00474461  -0.259556  -0.0343439  -0.17067  -0.056662  -0.147673  -0.147673  0.803385  -6.00214e-16  -0.10625  
FP  -0.026013  -0.00911244  -0.0271774  -0.0214773  -0.00814991  -0.0195176  -0.0195176  0.518229  0.234896  1.72605e-16  
BR  0.163894  0.11653  0.160601  0.114953  0.193439  0.168414  0.168414  0.803385  0.423438  0.2875  
t = 82
CFR  3.46945e-18  -0.00308625  1.21431e-16  -0.00783342  -0.00385675  -0.0060939  -0.0060939  0.26904  0.4321  -0.0293956  
A-CFR  3.46945e-18  6.93889e-18  0.00639793  6.8695e-16  0.0182402  0.0137343  0.0137343  0.270476  0.435069  -0.018669  
CFR_IN  1.76942e-16  -0.00308625  4.54498e-16  -0.00783342  -0.00385675  -0.0060939  -0.0060939  0.26904  0.4321  -0.0293956  
A-CFR_IN  1.76942e-16  1.38778e-16  0.00639793  4.92661e-16  0.0182402  0.0137343  0.0137343  0.270476  0.435069  -0.018669  
BPS-CFR  1.76942e-16  0.00189232  1.01652e-05  -0.00336618  3.43475e-16  0.000178251  0.000178251  0.272169  0.432047  -0.0264725  
TIPS-CFR  1.76942e-16  0.00190853  1.01652e-05  -0.00335319  -0.000257366  3.64292e-16  4.64906e-16  0.269186  0.430891  -0.0273682  
IPS-CFR  1.76942e-16  0.00190853  1.01652e-05  -0.00335319  -0.000257366  3.64292e-16  4.78784e-16  0.269186  0.430891  -0.0273682  
PI  0.18779  0.115621  0.18293  0.110956  0.205229  0.188472  0.188472  -6.00214e-16  -0.666146  0.225  
greed_punisher  -0.0866542  -0.236583  -0.123012  -0.148638  -0.0537622  -0.0426791  -0.0426791  0.423437  -7.35523e-16  -0.09375  
FP  -0.0315429  -0.0109755  -0.0324663  -0.0254742  -0.0108107  -0.0232342  -0.0232342  0.257812  0.366667  -8.76035e-17  
BR  0.18779  0.115621  0.18293  0.110956  0.205229  0.188472  0.188472  0.423438  0.535417  0.279167  
t = 83
CFR  -1.56125e-17  -0.00825186  3.53884e-16  -0.00835698  -0.00386372  -0.00530194  -0.00530194  0.87222  0.278217  -0.0023254  
A-CFR  0.000468762  -1.11022e-16  0.00829577  5.06539e-16  0.0186173  0.013094  0.013094  0.866384  0.274782  0.00801652  
CFR_IN  1.80411e-16  -0.00825186  5.55112e-16  -0.00835698  -0.00386372  -0.00530194  -0.00530194  0.87222  0.278217  -0.0023254  
A-CFR_IN  0.000468762  4.85723e-17  0.00829577  3.26128e-16  0.0186173  0.013094  0.013094  0.866384  0.274782  0.00801652  
BPS-CFR  1.80411e-16  -0.000641022  5.55112e-16  -0.00379435  2.60209e-16  0.000144761  0.000144761  0.869425  0.278545  0.00346379  
TIPS-CFR  1.80411e-16  -0.000622182  5.55112e-16  -0.00377693  -0.00018686  4.02456e-16  3.33067e-16  0.871934  0.279953  0.00700869  
IPS-CFR  1.80411e-16  -0.000622182  5.55112e-16  -0.00377693  -0.00018686  4.02456e-16  3.43475e-16  0.871934  0.279953  0.00700869  
PI  0.19861  0.110954  0.192688  0.107098  0.215973  0.202168  0.202168  -1.94289e-16  -0.655208  0.279167  
greed_punisher  -0.0699248  -0.211851  -0.116946  -0.127366  -0.0515978  -0.0294861  -0.0294861  1.09714  -5.86337e-16  -0.291667  
FP  -0.0342803  -0.0206374  -0.0349982  -0.029333  -0.0128385  0.00601678  0.00601678  0.71276  0.241667  -8.76035e-17  
BR  0.19861  0.110954  0.192688  0.107098  0.215973  0.202215  0.202215  1.09714  0.452083  0.279167  
t = 84
CFR  -1.56125e-17  -0.0110362  4.96131e-16  -0.00908485  -0.00457316  -0.00291839  -0.00291839  0.207881  0.438404  0.0108069  
A-CFR  0.00382257  -1.04083e-16  0.0103213  6.93889e-16  0.0184597  0.011596  0.011596  0.210255  0.441158  0.0134288  
CFR_IN  1.07553e-16  -0.0110362  5.34295e-16  -0.00908485  -0.00457316  -0.00291839  -0.00291839  0.207881  0.438404  0.0108069  
A-CFR_IN  0.00382257  -5.20417e-17  0.0103213  3.95517e-16  0.0184597  0.011596  0.011596  0.210255  0.441158  0.0134288  
BPS-CFR  1.04083e-16  -0.00416028  5.20417e-16  -0.00389  3.22659e-16  0.000113373  0.000113373  0.20779  0.438354  0.0108231  
TIPS-CFR  1.04083e-16  -0.0041497  5.20417e-16  -0.003858  -0.000102195  4.0766e-16  3.13985e-16  0.207829  0.437277  0.0126049  
IPS-CFR  1.04083e-16  -0.0041497  5.06539e-16  -0.003858  -0.000102195  4.0766e-16  2.94903e-16  0.207829  0.437277  0.0126049  
PI  0.206682  0.103453  0.200283  0.102973  0.236964  0.235943  0.235943  -7.35523e-16  -0.691667  0.233333  
greed_punisher  -0.0545223  -0.185872  -0.11094  -0.10462  -0.0692855  -0.0470493  -0.0470493  0.535417  -7.97973e-16  -0.285417  
FP  -0.0364572  -0.0311175  -0.0370767  -0.033458  -0.0170248  0.0111291  0.0111291  0.298958  0.371875  -1.60462e-16  
BR  0.206682  0.103453  0.200283  0.102973  0.236964  0.237104  0.237104  0.535417  0.535417  0.275  
t = 85
CFR  -1.04083e-17  -0.0106546  5.93275e-16  -0.0101067  -0.0040797  0.00270377  0.00270377  0.519392  0.28667  -0.00568845  
A-CFR  0.00637231  -1.66533e-16  0.0126029  6.03684e-16  0.0168965  -0.00213772  -0.00213772  0.523257  0.282368  0.00139267  
CFR_IN  1.59595e-16  -0.0106546  5.6552e-16  -0.0101067  -0.0040797  0.00270377  0.00270377  0.519392  0.28667  -0.00568845  
A-CFR_IN  0.00637231  -5.20417e-17  0.0126029  4.09395e-16  0.0168965  -0.00213772  -0.00213772  0.523257  0.282368  0.00139267  
BPS-CFR  1.59595e-16  -0.00394902  5.41234e-16  -0.00413279  4.16334e-16  -9.9954e-05  -9.9954e-05  0.520944  0.286741  -0.00489203  
TIPS-CFR  1.59595e-16  -0.00394968  5.41234e-16  -0.00408029  -9.05387e-05  1.56125e-16  2.06432e-16  0.519411  0.288389  -0.00947381  
IPS-CFR  5.89806e-17  -0.00394968  5.41234e-16  -0.00408029  -9.05387e-05  1.56125e-16  1.93422e-16  0.519411  0.288389  -0.00947381  
PI  0.212727  0.100074  0.205554  0.0980915  0.251203  0.252486  0.252486  2.22045e-16  -0.696354  0.135417  
greed_punisher  -0.0370874  -0.237213  -0.102593  -0.0776818  -0.0690643  -0.0256264  -0.0256264  0.822396  -4.33681e-16  -0.19375  
FP  -0.0383774  -0.0344966  -0.0389564  -0.0383391  -0.0194957  0.0227297  0.0227297  0.491146  0.271354  -3.81639e-17  
BR  0.212727  0.100074  0.205554  0.0980915  0.251203  0.25876  0.25876  0.822396  0.446354  0.154167  
t = 86
CFR  3.1225e-17  -0.012135  6.34909e-16  -0.0104924  -0.00299952  -0.00142289  -0.00142289  0.285651  0.417277  0.00384294  
A-CFR  0.00868755  -6.93889e-17  0.0153516  8.46545e-16  0.0152104  -0.00359382  -0.00359382  0.286469  0.424847  0.0132587  
CFR_IN  1.17961e-16  -0.012135  5.08274e-16  -0.0104924  -0.00299952  -0.00142289  -0.00142289  0.285651  0.417277  0.00384294  
A-CFR_IN  0.00868755  6.93889e-17  0.0153516  6.17562e-16  0.0152104  -0.00359382  -0.00359382  0.286469  0.424847  0.0132587  
BPS-CFR  1.16226e-16  -0.00499903  5.37764e-16  -0.00354992  3.64292e-16  0.000304096  0.000304096  0.288668  0.419787  0.00574431  
TIPS-CFR  1.16226e-16  -0.00496583  5.37764e-16  -0.00341683  0.00303284  2.87964e-16  2.42861e-16  0.285805  0.417822  0.0021947  
IPS-CFR  1.16226e-16  -0.00496583  5.41234e-16  -0.00341683  0.00303284  2.87964e-16  2.81025e-16  0.285805  0.417822  0.0021947  
PI  0.216941  0.0961974  0.209702  0.0943308  0.263075  0.256207  0.256207  -5.86337e-16  -0.473437  0.154167  
greed_punisher  -0.0162546  -0.217562  -0.0935216  -0.05702  -0.0702102  -0.0320382  -0.0320382  0.452083  -6.10623e-16  -0.2125  
FP  -0.040147  -0.0383733  -0.0406828  -0.0420999  0.0485115  0.0578427  0.0578427  0.270833  0.347396  -3.81639e-17  
BR  0.216941  0.0961974  0.209702  0.105344  0.263075  0.277961  0.277961  0.452083  0.734635  0.154167  
t = 87
CFR  6.93889e-18  -0.0137253  6.8695e-16  -0.00842014  0.0122406  -0.00494481  -0.00494481  0.839811  0.339366  0.0177831  
A-CFR  0.0110043  -8.32667e-17  0.019043  6.52256e-16  0.0128094  0.00234212  0.00234212  0.834184  0.335867  0.0244305  
CFR_IN  1.82146e-16  -0.0137253  5.53377e-16  -0.00842014  0.0122406  -0.00494481  -0.00494481  0.839811  0.339366  0.0177831  
A-CFR_IN  0.0110043  6.245e-17  0.019043  4.4062e-16  0.0128094  0.00234212  0.00234212  0.834184  0.335867  0.0244305  
BPS-CFR  9.02056e-17  -0.00524148  4.71845e-16  -0.00258511  2.97939e-16  -0.00190554  -0.00190554  0.837211  0.339423  0.0185948  
TIPS-CFR  9.02056e-17  -0.00523457  4.71845e-16  -0.00258186  0.00791317  5.48173e-16  5.41234e-16  0.839586  0.340756  0.0140669  
IPS-CFR  1.249e-16  -0.00523457  4.71845e-16  -0.00258186  0.00791317  5.37764e-16  5.20417e-16  0.839586  0.340756  0.0140669  
PI  0.220973  0.0921906  0.213673  0.10551  0.291787  0.225176  0.225176  2.77556e-17  -0.627344  0.154167  
greed_punisher  0.00275759  -0.19723  -0.0849154  -0.122796  -0.043114  -0.238787  -0.238787  1.09323  -4.57967e-16  -0.2125  
FP  -0.0333901  -0.0298801  -0.0336491  -0.043421  0.071803  0.0360254  0.0360254  0.69375  0.363021  -3.81639e-17  
BR  0.220973  0.0921906  0.213673  0.10551  0.294032  0.237267  0.237267  1.09323  0.510026  0.154167  
t = 88
CFR  -6.93889e-18  -0.0146628  7.66748e-16  -0.0078636  0.0110156  -0.0106744  -0.0106744  0.214279  0.482083  0.0319872  
A-CFR  0.0143941  -9.71445e-17  0.0219256  6.17562e-16  -0.0116612  -0.0087854  -0.0087854  0.216612  0.484762  0.0387228  
CFR_IN  1.11022e-16  -0.0146628  6.05418e-16  -0.0078636  0.0110156  -0.0106744  -0.0106744  0.214279  0.482083  0.0319872  
A-CFR_IN  0.0143941  9.71445e-17  0.0219256  3.88578e-16  -0.0116612  -0.0087854  -0.0087854  0.216612  0.484762  0.0387228  
BPS-CFR  1.04083e-16  -0.00542484  6.00214e-16  -0.00325501  6.50521e-17  -0.00687486  -0.00687486  0.214244  0.482034  0.0315887  
TIPS-CFR  1.04083e-16  -0.00536707  6.00214e-16  -0.00320148  0.0125575  4.996e-16  4.996e-16  0.214281  0.480986  0.0300111  
IPS-CFR  1.07553e-16  -0.00536707  6.00214e-16  -0.00320148  0.0125575  5.20417e-16  4.71845e-16  0.214281  0.480986  0.0300111  
PI  0.224738  0.0876575  0.21733  0.103567  0.271372  0.202468  0.202468  -7.97973e-16  -0.610937  0.154167  
greed_punisher  0.0215458  -0.174205  -0.0760612  -0.119267  -0.0252948  -0.162152  -0.162152  0.535417  -6.17562e-16  -0.2125  
FP  -0.0341712  -0.0344132  -0.0344256  -0.0328636  0.0626439  0.0579749  0.0579749  0.307292  0.391667  -3.81639e-17  
BR  0.224738  0.0981172  0.21733  0.103567  0.313154  0.202795  0.202795  0.535417  0.561458  0.154167  
t = 89
CFR  -2.60209e-17  -0.0105705  6.83481e-16  -0.00945182  0.00566382  -0.0160839  -0.0160839  0.551698  0.268961  -0.0160705  
A-CFR  0.0233144  6.93889e-17  0.022667  5.96745e-16  -0.0143348  -0.0226514  -0.0226514  0.553492  0.266181  -0.0111354  
CFR_IN  1.56125e-16  -0.0105705  5.23886e-16  -0.00945182  0.00566382  -0.0160839  -0.0160839  0.551698  0.268961  -0.0160705  
