learner/env  CFR  A-CFR  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  IPS-CFR  PI  greed_punisher  FP  
A-CFR  1.38778e-17  3.46945e-18  -0.0145088  3.88578e-16  0.00689055  3.00685e-16  0.00603574  0.144719  0.916667  0.0474654  
CFR_IN  2.77556e-17  0.0298574  1.73472e-16  1.80411e-16  -9.3864e-05  0.0337087  -0.0054216  0.135507  0.916667  0.0474654  
A-CFR_IN  2.77556e-17  -1.9082e-16  -0.0145088  1.80411e-16  0.00689055  1.98915e-16  0.000581612  0.144719  0.916667  0.0474654  
BPS-CFR  2.77556e-17  0.0292805  -0.0177318  1.38778e-17  1.11022e-16  1.34152e-16  0.000104931  0.135456  0.916667  0.0474654  
TIPS-CFR  2.77556e-17  0.0366868  -0.0177318  0.0253181  -0.000137323  1.34152e-16  6.59195e-17  0.13626  0.916667  0.0474654  
IPS-CFR  6.93889e-17  0.0366868  -0.0177318  0.0253181  -0.000137323  1.34152e-16  6.245e-17  0.13626  0.916667  0.0474654  
PI  0.5111  0.0996185  0.42399  0.193459  0.104779  0.319505  0.115847  1.38778e-17  -0.361111  0.319444  
greed_punisher  0.108671  -0.034267  0.000988911  -0.075234  0.0130071  0.159722  -0.0524884  0.409722  2.77556e-17  -0.3125  
FP  0.0840305  -0.00436203  0.037678  -0.0374402  0.0139701  2.498e-16  0.0152948  0.0381944  0.784722  3.23815e-17  
BR  0.5111  0.0996185  0.42399  0.196206  0.122304  0.319505  0.134319  0.409722  0.986111  0.319444  
t = 71
CFR  1.38778e-17  0.0193987  3.67761e-16  0.0186922  -7.39651e-05  0.0796437  2.98298e-05  0.602035  -0.00694444  0.000305932  
A-CFR  -0.0308063  -9.71445e-17  -0.0387478  4.23273e-16  0.00613442  -0.0209256  0.00636436  0.625534  -0.00694444  0.000305932  
CFR_IN  -9.71445e-17  0.0193987  2.08167e-16  0.0186922  -7.39651e-05  0.0796437  2.98298e-05  0.602035  -0.00694444  0.000305932  
A-CFR_IN  -0.0308063  -1.52656e-16  -0.0387478  1.66533e-16  0.00613442  -0.0209256  0.00636436  0.625534  -0.00694444  0.000305932  
BPS-CFR  -0.0308063  0.0193987  -0.0428329  0.0184084  1.94289e-16  -0.0050624  9.60952e-05  0.601694  -0.00694444  0.000305932  
TIPS-CFR  -0.0308063  0.0193987  -0.0428329  0.0243375  -0.000109188  1.52656e-16  1.249e-16  0.605903  -0.00694444  0.000305932  
IPS-CFR  -0.0308063  0.0193987  -0.0428329  0.0243375  -0.000109188  1.52656e-16  9.02056e-17  0.605903  -0.00694444  0.000305932  
PI  0.427743  0.0680713  0.390847  0.124794  0.135058  0.29858  0.14115  5.55112e-17  -0.361111  0.25  
greed_punisher  0.133647  -0.0164624  0.0188211  -0.0068595  -0.164132  0.164954  -0.0383493  0.798611  1.38778e-17  -0.277778  
FP  0.0254844  -0.022719  -0.00299975  0.0048898  -0.0086606  0.0901855  -0.00331739  0.236111  0.0416667  -2.77556e-17  
BR  0.434024  0.0716748  0.404763  0.126075  0.135058  0.303811  0.14115  0.798611  0.409722  0.347222  
t = 72
CFR  -6.93889e-17  -2.42861e-17  2.70617e-16  0.019984  -6.54023e-05  0.040512  2.91406e-05  0.55253  0.916667  -0.0215101  
A-CFR  -0.0480948  -2.42861e-17  -0.0553678  3.46945e-16  0.00595346  -0.0130865  0.00721335  0.557074  0.916667  -0.0322681  
CFR_IN  -1.249e-16  -2.25514e-17  1.94289e-16  0.019984  -6.54023e-05  0.040512  2.91406e-05  0.55253  0.916667  -0.0215101  
A-CFR_IN  -0.0480948  -2.25514e-17  -0.0553678  1.73472e-16  0.00595346  -0.0130865  0.00721335  0.557074  0.916667  -0.0322681  
BPS-CFR  -0.0480948  -2.25514e-17  -0.0553678  0.019811  1.94289e-16  -0.000195756  9.37273e-05  0.554308  0.916667  -0.0217067  
TIPS-CFR  -0.0480948  -6.07153e-17  -0.0553678  0.0354036  -9.73353e-05  7.86408e-17  1.38778e-16  0.557074  0.916667  -0.0213695  
IPS-CFR  -0.0480948  -6.07153e-17  -0.0553678  0.0354036  -9.73353e-05  7.86408e-17  1.38778e-16  0.557074  0.916667  -0.0213695  
PI  0.406529  0.039977  0.378584  0.102693  0.137373  0.266556  0.150823  2.77556e-17  -0.361111  0.229167  
greed_punisher  -0.0319522  0.00243433  -0.149049  0.022351  -0.15603  0.0801498  -0.0185809  0.986111  2.77556e-17  -0.173611  
FP  0.0778415  -0.0417612  0.0507714  0.0264045  -0.0109757  0.040512  0.0102183  0.451389  0.784722  -4.16334e-17  
BR  0.406529  0.0650692  0.380116  0.112228  0.137373  0.2816  0.15556  0.986111  0.986111  0.236111  
t = 73
CFR  -2.77556e-17  -6.41848e-17  3.88578e-16  0.0303231  -6.25219e-05  0.0166692  3.02383e-05  0.215168  -0.00694444  0.0106513  
A-CFR  -0.0584126  -6.41848e-17  -0.0457743  3.747e-16  0.00620348  -0.00697237  0.00892694  0.215168  -0.00694444  0.00563424  
CFR_IN  6.93889e-17  -3.64292e-17  2.08167e-16  0.0303231  -6.25219e-05  0.0166692  3.02383e-05  0.215168  -0.00694444  0.0106513  
A-CFR_IN  -0.0584126  -3.64292e-17  -0.0457743  1.73472e-16  0.00620348  -0.00697237  0.00892694  0.215168  -0.00694444  0.00563424  
BPS-CFR  -0.0382834  -3.64292e-17  -0.0339752  0.0303231  1.94289e-16  -0.000292478  9.70926e-05  0.215168  -0.00694444  0.0105583  
TIPS-CFR  -0.0380756  -5.55112e-17  -0.0332046  0.0303231  -9.37322e-05  1.17961e-16  1.249e-16  0.215168  -0.00694444  0.010718  
IPS-CFR  -0.0380756  -5.55112e-17  -0.0332046  0.0303231  -9.37322e-05  1.17961e-16  1.11022e-16  0.215168  -0.00694444  0.010718  
PI  0.336448  0.0663161  0.362176  0.109844  0.139427  0.28756  0.18786  0  -0.361111  0.236111  
greed_punisher  0.00364968  -0.300914  -0.280658  -0.0466629  -0.14884  -0.305984  0.0413174  0.576389  1.38778e-17  -0.229167  
FP  0.0304195  -0.0442759  -0.000697464  0.00455386  -0.0130297  -0.00904347  0.00305133  0.350694  0.0416667  -4.16334e-17  
BR  0.3821  0.0663161  0.362176  0.109844  0.139427  0.28756  0.18786  0.576389  0.409722  0.236111  
t = 74
CFR  -4.16334e-17  -9.19403e-17  1.11022e-16  0.0125444  -6.36232e-05  2.91434e-16  3.3489e-05  0.139106  0.916667  -0.040686  
A-CFR  -0.0671997  -9.19403e-17  -0.0365752  3.46945e-16  0.00693363  2.91434e-16  0.00796107  0.143844  0.916667  -0.0451316  
CFR_IN  -1.38778e-17  -5.20417e-18  1.52656e-16  0.0125444  -6.36232e-05  1.52656e-16  3.3489e-05  0.139106  0.916667  -0.040686  
A-CFR_IN  -0.0671997  -5.20417e-18  -0.0365752  1.38778e-16  0.00693363  1.52656e-16  0.00796107  0.143844  0.916667  -0.0451316  
BPS-CFR  -0.0557777  -4.16334e-17  -0.0295452  0.0125444  1.52656e-16  9.71445e-17  0.000107348  0.139203  0.916667  -0.0407555  
TIPS-CFR  -0.0556134  -6.07153e-17  -0.0295065  0.0125444  -9.60143e-05  9.71445e-17  1.45717e-16  0.140858  0.916667  -0.0406364  
IPS-CFR  -0.0556134  -8.84709e-17  -0.0295065  0.0125444  -9.60143e-05  9.71445e-17  1.45717e-16  0.140858  0.916667  -0.0406364  
PI  0.334943  0.0673704  0.346789  0.106572  0.141385  0.291728  0.210584  1.38778e-17  -0.361111  0.166667  
greed_punisher  -0.144949  -0.295597  -0.279859  -0.00899643  -0.141988  -0.293215  0.0615517  0.409722  2.77556e-17  -0.222222  
FP  -0.0402722  -0.0464999  -0.0207823  -0.0208692  0.0127902  0.0369756  -0.00250127  0.0833333  0.784722  -4.16334e-17  
BR  0.34255  0.0680359  0.348569  0.106572  0.141385  0.291728  0.210584  0.409722  0.986111  0.166667  
t = 75
CFR  -6.245e-17  1.9082e-17  2.56739e-16  -9.02056e-17  -6.85775e-05  3.88578e-16  4.01506e-05  0.623432  -0.00694444  -0.00281211  
A-CFR  -0.0731896  1.9082e-17  -0.047568  -9.02056e-17  0.00841093  3.88578e-16  0.00532707  0.624906  -0.00694444  -0.00844703  
CFR_IN  -5.55112e-17  1.73472e-18  1.8735e-16  1.66533e-16  -6.85775e-05  2.63678e-16  4.01506e-05  0.623432  -0.00694444  -0.00281211  
A-CFR_IN  -0.0731896  1.73472e-18  -0.047568  1.66533e-16  0.00841093  2.63678e-16  0.00532707  0.624906  -0.00694444  -0.00844703  
BPS-CFR  -0.0654605  2.08167e-17  -0.0309472  1.52656e-16  1.11022e-16  1.80411e-16  0.000128506  0.62394  -0.00694444  -0.00288039  
TIPS-CFR  -0.0652457  2.08167e-17  -0.0317387  1.52656e-16  -0.000104105  1.80411e-16  1.94289e-16  0.625267  -0.00694444  -0.00276387  
IPS-CFR  -0.0652457  1.9082e-17  -0.0317387  1.52656e-16  -0.000104105  1.80411e-16  1.94289e-16  0.625267  -0.00694444  -0.00276387  
PI  0.302611  0.0707729  0.307129  0.10566  0.160787  0.249702  0.23081  5.55112e-17  -0.361111  0.166667  
greed_punisher  -0.11879  -0.318484  -0.309599  0.0215795  -0.0987552  -0.256049  0.0797383  0.798611  1.38778e-17  -0.340278  
FP  -0.0368879  -0.0350187  -0.0220671  -0.0413716  0.00499971  -0.0103313  0.0199228  0.236111  0.0416667  -4.16334e-17  
BR  0.316135  0.0707729  0.313152  0.106754  0.176988  0.249702  0.23081  0.798611  0.409722  0.166667  
t = 76
CFR  -5.89806e-17  -1.9082e-17  2.39392e-16  9.71445e-17  -7.84888e-05  -9.10989e-05  5.3717e-05  0.559435  0.916667  0.0179385  
A-CFR  -0.0389142  -1.9082e-17  -0.0234522  9.71445e-17  0.00866863  -0.0227887  0.00191479  0.561303  0.916667  0.0179385  
CFR_IN  -1.73472e-17  2.60209e-17  1.35308e-16  1.14492e-16  -7.84888e-05  -9.10989e-05  5.3717e-05  0.559435  0.916667  0.0179385  
A-CFR_IN  -0.0389142  2.60209e-17  -0.0234522  1.14492e-16  0.00866863  -0.0227887  0.00191479  0.561303  0.916667  0.0179385  
BPS-CFR  -0.0216255  2.08167e-17  -0.00927274  1.52656e-16  1.66533e-16  -0.000504182  0.000171749  0.561225  0.916667  0.0179385  
TIPS-CFR  -0.0215696  -1.56125e-17  -0.00938096  1.52656e-16  -0.00011978  2.35922e-16  1.07553e-16  0.561303  0.916667  0.0179385  
IPS-CFR  -0.0215696  -1.38778e-17  -0.00938096  1.52656e-16  -0.00011978  2.35922e-16  7.28584e-17  0.561303  0.916667  0.0179385  
PI  0.328616  0.0731432  0.331669  0.114487  0.201018  0.209925  0.25164  2.77556e-17  -0.361111  0.166667  
greed_punisher  -0.150551  -0.313672  -0.209185  -0.1854  0.0550807  -0.20791  0.0986581  0.986111  2.77556e-17  -0.340278  
FP  0.0141515  -0.0390055  0.0171895  -0.0534621  -0.000729308  0.0134355  0.0139642  0.451389  0.784722  -4.16334e-17  
BR  0.328616  0.0731432  0.331669  0.114487  0.201018  0.209986  0.25164  0.986111  0.986111  0.166667  
t = 77
CFR  -9.25186e-18  -7.37257e-17  3.6993e-16  7.97973e-17  -9.63952e-05  -7.66623e-05  1.43982e-16  0.214588  -0.00694444  0.0239431  
A-CFR  -0.0272285  -7.37257e-17  -0.0190363  7.97973e-17  0.00620886  -0.0182067  1.43982e-16  0.214588  -0.00694444  0.0239431  
CFR_IN  -2.498e-16  1.249e-16  1.2013e-16  1.52656e-16  -9.63952e-05  -7.66623e-05  1.249e-16  0.214588  -0.00694444  0.0239431  
A-CFR_IN  -0.0272285  1.249e-16  -0.0190363  1.52656e-16  0.00620886  -0.0182067  1.249e-16  0.214588  -0.00694444  0.0239431  
BPS-CFR  -0.0172472  1.06685e-16  -0.00663636  2.22045e-16  1.17961e-16  -0.000250825  1.96024e-16  0.214588  -0.00694444  0.0239431  
TIPS-CFR  -0.0172972  1.06685e-16  -0.00678189  2.22045e-16  -0.000147779  1.249e-16  1.96024e-16  0.214588  -0.00694444  0.0239431  
IPS-CFR  -0.0172972  1.55258e-16  -0.00678189  2.22045e-16  -0.000147779  1.249e-16  1.59595e-16  0.214588  -0.00694444  0.0239431  
PI  0.302097  0.0751483  0.282999  0.122297  0.22128  0.16684  0.270036  0  -0.361111  0.166667  
greed_punisher  -0.142994  -0.308607  -0.196655  -0.168751  0.0732508  -0.168118  0.115068  0.576389  1.38778e-17  -0.340278  
FP  -0.00851906  -0.0428833  -0.0152258  -0.0639537  0.0217991  0.0574504  0.00940088  0.350694  0.0416667  -4.16334e-17  
BR  0.307776  0.0751483  0.294973  0.122297  0.22128  0.16684  0.270036  0.576389  0.409722  0.166667  
t = 78
CFR  -2.77556e-17  -5.11743e-17  3.51715e-16  1.42247e-16  -0.000129995  -9.98566e-05  1.52656e-16  0.142342  0.916667  0.0292396  
A-CFR  -0.0180718  -5.11743e-17  -0.0215302  1.42247e-16  0.00313038  -0.0148407  1.52656e-16  0.142342  0.916667  0.0292396  
CFR_IN  -2.31296e-16  8.06646e-17  7.41594e-17  1.56125e-16  -0.000129995  -9.98566e-05  6.07153e-17  0.142342  0.916667  0.0292396  
A-CFR_IN  -0.0180718  8.06646e-17  -0.0215302  1.56125e-16  0.00313038  -0.0148407  6.07153e-17  0.142342  0.916667  0.0292396  
BPS-CFR  -0.000384294  8.06646e-17  -0.000346731  2.498e-16  9.71445e-17  -0.000215862  1.05818e-16  0.142342  0.916667  0.0292396  
TIPS-CFR  0.0167745  8.06646e-17  0.00728266  2.32453e-16  -0.000200033  1.80411e-16  1.05818e-16  0.142342  0.916667  0.0292396  
IPS-CFR  0.0167745  8.06646e-17  0.00728266  2.32453e-16  -0.000200033  1.80411e-16  1.05818e-16  0.142342  0.916667  0.0292396  
PI  0.252646  0.0767376  0.241701  0.124361  0.241229  0.133427  0.286866  1.38778e-17  -0.361111  0.166667  
greed_punisher  -0.131932  -0.302813  -0.176414  -0.161202  0.0913187  -0.145005  0.129603  0.409722  2.77556e-17  -0.340278  
FP  0.0524215  -0.0468215  0.0455657  -0.0688834  0.0162131  0.0266326  0.00634096  0.0833333  0.784722  -4.16334e-17  
BR  0.260633  0.0767376  0.251563  0.124361  0.241229  0.133969  0.286866  0.409722  0.986111  0.166667  
t = 79
CFR  -3.23815e-17  -2.38524e-18  3.14419e-16  9.36751e-17  1.97758e-16  -0.000186174  0.0344735  0.624281  -0.00694444  -0.0210314  
A-CFR  -0.017343  -2.38524e-18  -0.0160062  9.36751e-17  1.97758e-16  -0.0191961  7.84962e-17  0.624281  -0.00694444  -0.0210524  
CFR_IN  -1.34152e-16  2.66063e-16  4.16334e-17  1.97758e-16  1.07553e-16  -0.000186174  0.0344735  0.624281  -0.00694444  -0.0210314  
A-CFR_IN  -0.017343  2.66063e-16  -0.0160062  1.97758e-16  1.07553e-16  -0.0191961  4.16334e-17  0.624281  -0.00694444  -0.0210524  
BPS-CFR  -0.000176665  2.47415e-16  -0.000172329  2.81025e-16  1.04083e-16  -0.000276194  1.80411e-16  0.624281  -0.00694444  -0.0210524  
TIPS-CFR  0.0256929  2.28983e-16  0.0181034  2.81025e-16  1.04083e-16  1.66533e-16  1.80411e-16  0.624281  -0.00694444  -0.0210524  
IPS-CFR  0.0256929  2.28983e-16  0.0181034  2.81025e-16  1.04083e-16  1.66533e-16  1.06252e-16  0.624281  -0.00694444  -0.0210524  
PI  0.222521  0.0777952  0.210335  0.124361  0.261265  0.127298  0.309005  5.55112e-17  -0.361111  0.111111  
greed_punisher  -0.11254  -0.295338  -0.157039  -0.156852  0.109477  -0.178606  0.148723  0.798611  1.38778e-17  -0.270833  
FP  0.114921  -0.0511586  0.106636  -0.071784  0.010578  0.00661955  0.0023157  0.236111  0.0416667  -6.93889e-18  
BR  0.222521  0.0777952  0.211557  0.124361  0.261265  0.127298  0.309005  0.798611  0.409722  0.166667  
t = 80
CFR  3.70074e-17  -4.85723e-17  2.12937e-16  2.02963e-16  1.80411e-16  2.91434e-16  0.07451  0.565161  0.916667  -0.010775  
A-CFR  -0.0146765  -4.85723e-17  -0.0154354  2.02963e-16  1.80411e-16  -0.00490266  -0.0225791  0.565161  0.916667  -0.0152291  
CFR_IN  -1.0177e-16  -6.4763e-17  1.01915e-16  2.02963e-16  1.33574e-16  1.94289e-16  0.07451  0.565161  0.916667  -0.010775  
A-CFR_IN  -0.0146765  -6.4763e-17  -0.0154354  2.02963e-16  1.33574e-16  -0.00490266  -0.0225791  0.565161  0.916667  -0.0152291  
BPS-CFR  -0.000167628  -6.4763e-17  -0.000160937  3.72966e-16  1.23165e-16  2.22045e-16  -0.00303339  0.565161  0.916667  -0.0148656  
TIPS-CFR  0.0396476  -8.32667e-17  0.0319196  3.72966e-16  1.23165e-16  2.22045e-16  1.15648e-16  0.565161  0.916667  -0.0149924  
IPS-CFR  0.0396476  -8.32667e-17  0.0319196  3.72966e-16  1.23165e-16  2.22045e-16  1.15648e-16  0.565161  0.916667  -0.0149924  
PI  0.190043  0.0780914  0.202309  0.124361  0.276425  0.125091  0.292439  2.77556e-17  -0.361111  0.166667  
greed_punisher  -0.0974279  -0.29252  -0.144421  -0.152222  0.122569  -0.173642  0.167048  0.986111  2.77556e-17  -0.409722  
FP  0.0973593  -0.0073692  0.0947229  -0.0664076  0.00782181  2.35922e-16  0.0818086  0.451389  0.784722  -6.93889e-18  
BR  0.212872  0.0780914  0.211919  0.124361  0.276425  0.125091  0.299764  0.986111  0.986111  0.166667  
t = 81
CFR  9.25186e-18  -4.85723e-17  1.57426e-16  1.48319e-16  2.45463e-16  2.91434e-16  0.0408703  0.214046  -0.00694444  -0.0283521  
A-CFR  -0.019623  -4.85723e-17  -0.0223691  1.48319e-16  2.45463e-16  2.91434e-16  -0.0130023  0.214046  -0.00694444  -0.0357328  
CFR_IN  -1.85037e-16  -6.4763e-17  1.38778e-16  1.84748e-16  1.52656e-16  1.94289e-16  0.0408703  0.214046  -0.00694444  -0.0283521  
A-CFR_IN  -0.019623  -6.4763e-17  -0.0223691  1.84748e-16  1.52656e-16  1.94289e-16  -0.0130023  0.214046  -0.00694444  -0.0357328  
BPS-CFR  -0.00024745  -6.4763e-17  -0.000146405  4.57967e-16  1.249e-16  2.22045e-16  -0.000202951  0.214046  -0.00694444  -0.0328153  
TIPS-CFR  0.0358338  -8.32667e-17  0.0325938  4.39752e-16  1.249e-16  2.22045e-16  7.86408e-17  0.214046  -0.00694444  -0.0326326  
IPS-CFR  0.0358338  -8.32667e-17  0.0325938  3.84241e-16  1.249e-16  2.22045e-16  7.86408e-17  0.214046  -0.00694444  -0.0326326  
PI  0.219537  0.0780914  0.219021  0.124361  0.295032  0.125091  0.26906  0  -0.361111  0.138889  
greed_punisher  -0.256042  -0.29252  -0.255217  -0.146554  0.138639  -0.173642  0.0800602  0.576389  1.38778e-17  -0.298611  
FP  0.0873614  -0.0073692  0.0840705  -0.0184088  0.00443863  2.35922e-16  0.0408703  0.350694  0.0416667  -4.16334e-17  
BR  0.219537  0.0780914  0.219021  0.124361  0.295032  0.125091  0.283746  0.576389  0.409722  0.138889  
t = 82
CFR  1.85037e-17  -4.85723e-17  2.12937e-16  2.96059e-16  0.0771816  -6.93889e-17  0.0178495  0.140914  0.916667  -0.0159013  
A-CFR  -0.00863728  -4.85723e-17  -0.00875502  2.96059e-16  3.00685e-16  -6.93889e-17  -0.00704904  0.140914  0.916667  -0.0215719  
CFR_IN  -6.4763e-17  -6.4763e-17  1.29671e-16  2.12793e-16  0.0771816  1.80411e-16  0.0178495  0.140914  0.916667  -0.0159013  
A-CFR_IN  -0.00863728  -6.4763e-17  -0.00875502  2.12793e-16  1.98915e-16  1.80411e-16  -0.00704904  0.140914  0.916667  -0.0215719  
BPS-CFR  -6.4763e-17  -6.4763e-17  7.45176e-05  1.98915e-16  1.34152e-16  1.66533e-16  -1.8958e-05  0.140914  0.916667  -0.0190099  
TIPS-CFR  0.0277778  -8.32667e-17  0.0278523  1.98915e-16  0.00115546  1.66533e-16  1.8735e-16  0.140914  0.916667  -0.0189319  
IPS-CFR  0.0277778  -8.32667e-17  0.0278523  1.98915e-16  0.00115546  1.66533e-16  1.8735e-16  0.140914  0.916667  -0.0189319  
PI  0.222222  0.0780914  0.220596  0.124361  0.319444  0.119552  0.289501  1.38778e-17  -0.361111  0.138889  
greed_punisher  -0.25  -0.29252  -0.252066  -0.139528  0.159722  -0.168102  -0.307784  0.409722  2.77556e-17  -0.298611  
FP  0.0833333  -0.0073692  0.0817073  -0.0277778  0.111111  -0.00553946  -0.0069346  0.0833333  0.784722  -4.16334e-17  
BR  0.222222  0.0780914  0.220596  0.124361  0.319444  0.125091  0.289501  0.409722  0.986111  0.138889  
t = 83
CFR  1.85037e-17  -4.85723e-17  2.12937e-16  2.96059e-16  0.0472038  6.93889e-17  8.32667e-16  0.623656  -0.00694444  -0.00847342  
A-CFR  1.85037e-17  -4.85723e-17  2.12937e-16  2.96059e-16  -0.0155122  6.93889e-17  8.32667e-16  0.623656  -0.00694444  -0.0126155  
CFR_IN  -6.4763e-17  -6.4763e-17  1.29671e-16  2.12793e-16  0.0472038  1.11022e-16  5.68989e-16  0.623656  -0.00694444  -0.00847342  
A-CFR_IN  -6.4763e-17  -6.4763e-17  1.29671e-16  2.12793e-16  -0.0155122  1.11022e-16  5.68989e-16  0.623656  -0.00694444  -0.0126155  
BPS-CFR  -6.4763e-17  -6.4763e-17  8.86048e-05  1.98915e-16  1.43404e-16  1.94289e-16  6.93889e-17  0.623656  -0.00694444  -0.0109434  
TIPS-CFR  0.0277778  -8.32667e-17  0.0278664  1.98915e-16  0.000348831  1.94289e-16  6.93889e-17  0.623656  -0.00694444  -0.0108542  
IPS-CFR  0.0277778  -8.32667e-17  0.0278664  1.98915e-16  0.000348831  1.94289e-16  6.93889e-17  0.623656  -0.00694444  -0.0108542  
PI  0.222222  0.0780914  0.220596  0.124361  0.255537  0.125091  0.279453  5.55112e-17  -0.361111  0.138889  
greed_punisher  -0.361111  -0.29252  -0.252066  -0.263889  0.175699  -0.369283  -0.286158  0.798611  1.38778e-17  -0.298611  
FP  0.0833333  -0.0073692  0.0817073  -0.0277778  0.0472038  -0.0169232  0.031022  0.236111  0.0416667  -4.16334e-17  
BR  0.222222  0.0780914  0.220596  0.124361  0.279866  0.125091  0.279453  0.798611  0.409722  0.138889  
t = 84
CFR  1.85037e-17  -4.85723e-17  2.12937e-16  2.96059e-16  0.0256768  5.55112e-17  5.96745e-16  0.568733  0.916667  -0.000776786  
A-CFR  1.85037e-17  -4.85723e-17  2.12937e-16  2.96059e-16  -0.00780366  5.55112e-17  5.96745e-16  0.568733  0.916667  -0.00415148  
CFR_IN  -6.4763e-17  -6.4763e-17  1.29671e-16  2.12793e-16  0.0256768  6.93889e-17  4.44089e-16  0.568733  0.916667  -0.000776786  
A-CFR_IN  -6.4763e-17  -6.4763e-17  1.29671e-16  2.12793e-16  -0.00780366  6.93889e-17  4.44089e-16  0.568733  0.916667  -0.00415148  
BPS-CFR  -6.4763e-17  -6.4763e-17  0.000102335  1.98915e-16  1.00614e-16  2.08167e-16  1.249e-16  0.568733  0.916667  -0.00289038  
TIPS-CFR  0.0277778  -8.32667e-17  0.0278801  1.98915e-16  -6.77292e-05  2.08167e-16  1.249e-16  0.568733  0.916667  -0.00279062  
IPS-CFR  0.0277778  -8.32667e-17  0.0278801  1.98915e-16  -6.77292e-05  2.08167e-16  1.249e-16  0.568733  0.916667  -0.00279062  
PI  0.222222  0.0780914  0.220596  0.124361  0.285247  0.125091  0.248166  2.77556e-17  -0.361111  0.138889  
greed_punisher  -0.361111  -0.29252  -0.252066  -0.263889  -0.311397  -0.363818  -0.257796  0.986111  2.77556e-17  -0.298611  
FP  0.0833333  -0.0073692  0.0817073  -0.0277778  0.0109761  -0.0242089  -0.00579532  0.451389  0.784722  -4.16334e-17  
BR  0.222222  0.0780914  0.220596  0.124361  0.285247  0.125091  0.248166  0.986111  0.986111  0.138889  
t = 85
CFR  1.85037e-17  -1.2013e-16  2.13371e-16  -1.38778e-17  0.00191421  -0.000292507  -0.00011105  0.213535  -0.00694444  0.00550437  
A-CFR  1.85037e-17  -1.2013e-16  -0.00834572  -1.38778e-17  0.00191421  -0.000292507  -0.0219234  0.213535  -0.00694444  0.00254702  
CFR_IN  -6.4763e-17  -8.10983e-17  7.45931e-17  1.71304e-16  0.00191421  -0.000292507  -0.00011105  0.213535  -0.00694444  0.00550437  
A-CFR_IN  -6.4763e-17  -8.10983e-17  -0.00834572  1.71304e-16  0.00191421  -0.000292507  -0.0219234  0.213535  -0.00694444  0.00254702  
BPS-CFR  -6.4763e-17  -6.245e-17  -0.00782613  3.10082e-16  1.45717e-16  -0.000123311  -0.000356769  0.213535  -0.00694444  0.00358975  
TIPS-CFR  0.0277778  -9.93129e-17  0.0156957  3.10082e-16  -0.00053275  1.45717e-16  1.80411e-16  0.213535  -0.00694444  0.00370324  
IPS-CFR  0.0277778  -9.93129e-17  0.0156957  3.65593e-16  -0.00053275  1.45717e-16  1.80411e-16  0.213535  -0.00694444  0.00370324  
PI  0.222222  0.0760618  0.222015  0.124361  0.291188  0.124799  0.211568  0  -0.361111  0.138889  
greed_punisher  -0.361111  -0.283894  -0.24852  -0.257656  -0.295059  -0.357966  -0.21146  0.576389  1.38778e-17  -0.298611  
FP  0.0833333  -0.00939882  0.0760328  -0.029336  0.0455943  -0.0307438  0.0162674  0.350694  0.0416667  -4.16334e-17  
BR  0.222222  0.0760618  0.222015  0.127478  0.291188  0.124799  0.212368  0.576389  0.409722  0.138889  
t = 86
CFR  -5.55112e-17  -6.41848e-17  1.66533e-16  1.38778e-16  4.30211e-16  -0.000954863  -7.35795e-05  0.139546  0.916667  0.015408  
A-CFR  -0.00800885  -6.41848e-17  -0.00433524  1.38778e-16  4.30211e-16  -0.00215835  -0.0185074  0.139546  0.916667  0.0126564  
CFR_IN  1.31839e-16  -9.02056e-17  7.63278e-17  1.94289e-16  3.19189e-16  -0.000954863  -7.35795e-05  0.139546  0.916667  0.015408  
A-CFR_IN  -0.00800885  -9.02056e-17  -0.00433524  1.94289e-16  3.19189e-16  -0.00215835  -0.0185074  0.139546  0.916667  0.0126564  
BPS-CFR  -0.00372543  -5.37764e-17  -0.000856728  3.33067e-16  2.08167e-16  -0.000143196  -0.00023725  0.139546  0.916667  0.0135849  
TIPS-CFR  0.010257  -5.37764e-17  0.0083698  3.13985e-16  2.08167e-16  1.8735e-16  1.38778e-17  0.139546  0.916667  0.0137176  
IPS-CFR  0.010257  -5.37764e-17  0.0083698  3.41741e-16  2.22045e-16  1.8735e-16  6.93889e-17  0.139546  0.916667  0.0137176  
PI  0.203956  0.0717948  0.226227  0.136721  0.25338  0.121711  0.176417  1.38778e-17  -0.361111  0.138889  
greed_punisher  -0.347412  -0.265759  -0.235081  -0.279509  -0.261718  -0.340867  -0.172588  0.409722  2.77556e-17  -0.298611  
FP  0.0650672  -0.0136658  0.0565403  -0.0359218  0.00209523  -0.0123861  0.0619201  0.0833333  0.784722  -4.16334e-17  
BR  0.226789  0.0717948  0.226227  0.136721  0.25338  0.121711  0.176417  0.409722  0.986111  0.138889  
t = 87
CFR  -2.77556e-17  -7.45931e-17  3.60822e-16  1.11022e-16  0.000351094  -0.000800915  -7.38062e-05  0.62303  -0.00694444  0.024074  
A-CFR  -0.00627545  -7.45931e-17  -0.000716985  1.11022e-16  -0.013398  -0.00112862  -0.0139162  0.62303  -0.00694444  0.0234685  
CFR_IN  -8.32667e-17  -9.88792e-17  1.249e-16  1.20563e-16  0.000351094  -0.000800915  -7.38062e-05  0.62303  -0.00694444  0.024074  
