learner/env  CFR  CFR_EX+IN  CFR_IN  A-CFR_IN  BPS-CFR  TIPS-CFR  CSPS-CFR  CFPS-CFR  CFPS-CFR_EX+IN  TIPS-CFR_EX+IN  BEHAV-CFR  
CFPS-CFR_EX+IN  -0.0099378  0.229334  0.01864  -0.199208  -0.0474689  0.0656347  -0.249132  -0.0241077  1.94289e-16  -0.0966643  0.30412  
TIPS-CFR_EX+IN  0.124663  0.218519  0.0288347  -0.146741  0.119045  -0.142381  -0.143933  -0.0430146  0.0966643  1.66533e-16  0.313297  
BEHAV-CFR  -0.333023  -0.129511  0.647043  -0.132786  -0.0908501  0.195212  0.19827  0.535441  -0.30412  -0.313297  9.99201e-16  
t = 12
CFR  0  -0.0992066  0.200511  -0.220607  0.00348029  0.126364  -0.0434602  -0.123091  -0.249929  -0.338089  0.132535  
CFR_EX+IN  0.0992066  4.16334e-17  0.309648  -0.213372  0.168851  0.194365  -0.0501461  -0.136042  -0.0877716  -0.241312  0.36693  
CFR_IN  -0.200511  -0.309648  5.48173e-16  -0.0701657  0.101459  -0.0882271  -0.119363  -0.229754  -0.00530558  0.155979  -0.0847463  
A-CFR_IN  0.220607  0.213372  0.0701657  1.22125e-15  0.308597  -0.0746032  -0.0492638  0.0725882  0.285811  0.304294  0.00327998  
BPS-CFR  -0.00348029  -0.168851  -0.101459  -0.308597  0  -0.0263006  0.0875115  0.017366  -0.0216133  -0.0258173  0.447356  
TIPS-CFR  -0.126364  -0.192516  0.0882271  0.0746032  0.0263006  4.44089e-16  -0.0392043  -0.168301  -0.0332583  0.289001  -0.111453  
CSPS-CFR  0.0434602  0.0501461  0.119363  0.0492638  -0.0875115  0.0392043  1.66533e-16  -0.0662252  0.042378  0.052624  -0.0514459  
CFPS-CFR  0.123091  0.136042  0.229754  -0.0725882  -0.017366  0.168301  0.0662252  3.33067e-16  0.0107988  0.0724251  -0.075929  
CFPS-CFR_EX+IN  0.249929  0.0877716  0.00530558  -0.285811  0.0216133  0.0344063  -0.042378  -0.0107988  1.66533e-16  0.0814981  0.472789  
TIPS-CFR_EX+IN  0.338089  0.241312  -0.155979  -0.304294  0.0258173  -0.289001  -0.052624  -0.0724251  -0.0814981  0  -0.12385  
BEHAV-CFR  -0.132535  -0.36693  0.0847463  -0.00327998  -0.447356  0.111453  0.0520134  0.075929  -0.472789  0.12385  5.55112e-16  
t = 13
CFR  -2.77556e-17  -0.0119302  0.288859  0.228649  -0.022982  0.268812  0.224552  0.210094  -0.143034  0.218543  0.138061  
CFR_EX+IN  0.0119302  5.55112e-17  -0.1188  0.238359  -0.130057  0.078369  -0.0259046  -0.0921496  -0.0112165  0.209245  0.458604  
CFR_IN  -0.288859  0.1188  3.33067e-16  0.0272413  -0.197846  0.447017  -0.0806384  -0.353548  0.0589865  -0.0241682  0.444958  
A-CFR_IN  -0.228649  -0.238359  -0.0272413  5.55112e-16  -0.11548  -0.237945  -0.112821  -0.0011392  -0.14298  0.173981  0.129422  
